kills,dpm,damageshare,earned gpm,earnedgoldshare,minionkills,cspm,goldat15,csat15,killsat15
8,493.1314,0.24244,253.1826,0.258902,246,6.8601,4975,92,2
5,284.8784,0.207446,360.7486,0.302963,296,11.3787,7020,150,3
0,392.7511,0.259895,251.8278,0.282376,269,10.8546,5244,137,0
4,739.5509,0.288801,304.0159,0.238538,344,9.4584,5220,146,0
4,847.2127,0.285365,323.8309,0.284403,381,11.2814,5507,159,0
2,483.0857,0.195247,351.8571,0.256952,221,9.6429,6756,139,0
1,322.8,0.193391,157.9714,0.193076,138,5.9143,4164,73,1
2,424.4762,0.250661,254.619,0.296874,186,8.8571,5467,137,1
1,367.8095,0.130842,244.0476,0.163743,198,9.4762,5173,140,0
6,673.1618,0.327315,382.0956,0.272374,264,10.9926,6257,156,1
0,328.5294,0.243601,223.125,0.241763,243,9.0809,4962,138,0
4,500.6752,0.296893,337.1083,0.264319,264,10.5096,5276,145,0
1,456.879,0.348096,250.586,0.230032,228,9.4777,5406,134,1
2,391.2911,0.284708,264.2582,0.281336,288,9.9887,5126,146,0
4,412.0838,0.213422,369.4451,0.281625,288,10.94,5068,142,0
7,847.0134,0.428597,390.7539,0.290857,251,9.5032,6498,144,1
5,435.4997,0.26999,299.5441,0.283826,259,9.7136,5263,129,0
5,600.0361,0.24222,385.5542,0.274315,261,9.9036,6226,142,1
0,527.6747,0.410119,249.6867,0.28677,256,9.8313,5225,135,0
1,315.642,0.273318,294.4553,0.290065,335,10.535,5769,148,0
4,404.0078,0.260794,346.284,0.298717,312,10.5642,5291,141,0
2,422.459,0.254107,258.1967,0.247143,270,9.0164,5216,126,1
9,493.7049,0.28659,374.2295,0.249354,251,9.082,6004,118,3
2,559.4958,0.280649,301.5126,0.231126,253,8.9412,5877,129,0
0,247.2269,0.190658,201.0084,0.242194,249,8.7731,4418,114,0
3,734.6939,0.285527,315.8878,0.267644,284,9.2143,5343,133,0
4,612.2143,0.238407,281.7245,0.264553,271,9.1531,5415,137,1
3,411.7979,0.238706,258.0638,0.27422,290,9.383,6174,144,2
2,458.6489,0.278502,324.7021,0.254457,301,10.2447,5985,137,1
4,630.6748,0.33118,405.4908,0.292739,336,11.135,6800,149,1
0,203.2822,0.193817,208.865,0.247563,253,8.1288,4125,102,0
7,744.4969,0.335053,318.0855,0.259851,323,8.9492,5337,120,2
9,952.2529,0.374976,388.5307,0.332418,317,9.6171,7814,140,5
5,373.279,0.190268,354.2577,0.262557,296,11.354,5672,153,1
1,503.6215,0.308992,233.9641,0.253224,275,8.9723,5499,144,1
11,670.8505,0.266986,467.9439,0.315808,374,12.4206,7608,146,4
1,510.9533,0.279158,304.7383,0.298659,356,10.8785,5921,140,1
12,904.2844,0.333858,384.8314,0.302895,472,9.918,5471,135,1
12,1063.8833,0.311657,330.1914,0.27466,396,7.4749,5702,135,1
7,722.921,0.392914,434.8454,0.302501,331,12.1993,7215,153,2
1,341.2715,0.312512,338.1443,0.332566,331,12.3024,5006,143,0
0,729.9351,0.445632,298.1582,0.283342,400,10.5837,5329,147,0
3,320.8301,0.186966,366.07,0.246943,414,12.0623,5123,145,0
13,660.5114,0.339757,368.3523,0.278601,213,7.5341,5525,131,2
3,276.9205,0.190221,239.625,0.231316,231,8.1477,5139,127,1
4,513.8359,0.235281,369.9879,0.282258,288,10.8565,6723,152,0
3,389.8914,0.271338,274.3426,0.296004,246,9.6261,4937,132,0
9,617.0081,0.245091,380.5121,0.287758,300,9.4609,5859,137,1
2,725.3639,0.346439,311.2938,0.303429,349,10.0539,5414,129,1
6,1017.6685,0.350936,362.2075,0.320106,375,10.3431,6193,145,0
12,1220.8847,0.46686,419.8264,0.342069,364,10.5912,6102,141,1
6,818.3383,0.311721,340.6408,0.291848,419,10.4173,5303,131,0
5,727.2876,0.438257,348.9344,0.334347,405,10.5514,5707,133,0
3,570.6547,0.222627,291.0017,0.24799,254,8.9312,5777,146,2
0,285.6631,0.141895,232.4119,0.238206,259,9.502,4832,125,0
5,849.2493,0.350833,356.4833,0.304623,399,11.0076,5147,127,0
2,1180.7547,0.447742,329.723,0.318352,381,10.9113,6988,154,1
0,379.7919,0.336486,284.36,0.337245,359,12.3933,5263,155,0
2,373.3299,0.190749,367.6483,0.277967,314,9.9896,5969,154,0
8,1196.6747,0.485492,397.3976,0.298727,405,11.3976,5816,156,0
3,599.8313,0.33828,306.6024,0.291322,357,9.1325,5939,162,0
2,486.7392,0.259698,332.954,0.256674,299,9.8862,5240,125,0
3,528.5997,0.371139,313.0628,0.305261,344,11.044,6086,145,1
2,714.8234,0.357979,275.5701,0.263877,285,9.112,5532,130,0
4,539.4854,0.290523,344.0161,0.277433,286,9.8991,5489,131,0
2,688.7179,0.319145,330.4977,0.262559,303,10.2866,5549,130,0
3,486.8175,0.382381,314.9321,0.322295,341,10.8296,6120,118,3
2,580.2232,0.315544,279.5537,0.284122,330,9.7629,5767,153,1
6,766.1367,0.35322,355.6206,0.280843,349,10.8508,5260,146,0
1,472.452,0.317215,265.2999,0.24792,273,9.6797,5363,148,0
5,409.7612,0.248748,360.8736,0.277633,292,11.1474,6015,146,1
0,289.2383,0.177706,266.147,0.259079,362,10.4163,5393,160,0
14,685.9876,0.30091,434.8007,0.326821,384,12.0106,5228,156,0
2,343.4786,0.194302,300.5071,0.299451,362,10.516,6202,148,0
10,719.8132,0.347172,391.4413,0.3034,333,10.6495,5513,132,1
6,1070.4985,0.42409,399.695,0.342259,259,10.2757,6688,137,2
1,503.0499,0.251903,242.8856,0.239976,249,9.9238,5307,141,1
9,1429.6126,0.468882,376.1549,0.30129,310,9.6987,6117,155,0
4,975.9541,0.39984,315.8393,0.295049,312,10.043,5825,146,0
