kills,assists,dpm,damageshare,damagetakenperminute,earned gpm,cspm,goldat15,csat15,killsat15,assistsat15
4,9,449.2405,0.23648,249.8389,297.1346,8.7687,5610,137,1,2
4,0,487.4223,0.291649,470.7135,238.3429,7.8366,5548,141,2,0
0,1,249.1516,0.162301,683.0957,240.731,9.7473,5171,158,0,0
5,5,423.1137,0.210363,281.778,295.1534,7.5542,5626,150,0,0
5,3,998.7692,0.376986,309.0301,346.3545,9.5518,5471,162,0,0
0,2,252.5217,0.185808,517.9264,180.9632,8.0268,5312,156,0,0
1,3,457.1667,0.372589,601.4444,215.8333,7.7222,4762,128,0,1
1,9,429.6667,0.186303,680.7222,262.7222,8.3333,5964,129,1,5
0,7,540.0337,0.229815,834.0774,325.8441,9.9607,5166,151,0,0
2,3,850.5328,0.406285,368.2445,321.8732,10.2299,5329,152,0,0
4,13,962.444,0.34731,411.0591,325.6415,9.8167,5353,161,0,1
3,8,429.4297,0.184376,683.0754,263.5438,8.554,5695,163,1,1
0,1,425.2803,0.237755,259.9776,272.7915,10.9978,5814,162,0,0
3,7,348.5314,0.23621,521.8049,313.1166,10.1906,5958,163,1,0
2,1,404.7823,0.342022,621.9557,249.6257,8.7089,4831,136,0,1
1,3,396.3484,0.168318,820.6112,268.5561,8.7089,5024,135,0,1
4,6,741.2519,0.303288,708.6736,235.8569,7.1237,5270,134,1,2
2,4,610.1043,0.294357,518.5693,250.1937,8.763,5033,131,1,1
1,1,400.2376,0.23889,794.6008,220.751,8.9544,5272,154,0,0
2,7,506.749,0.296142,435.7985,249.924,8.0989,5677,165,0,0
1,2,436.3729,0.396842,642.979,194.7015,8.05,5212,145,0,1
4,10,391.1768,0.161523,444.5253,279.7385,8.3229,5718,152,2,0
4,5,323.8776,0.276154,598.4082,219.3061,7.6837,5928,133,3,5
1,5,384.1837,0.225298,270.551,248.2041,7.7143,5399,134,0,1
2,7,707.9028,0.284449,728.8299,266.4356,8.7759,4964,143,0,0
2,1,486.5617,0.280906,663.1053,224.3924,9.0459,5155,153,0,0
3,4,793.7729,0.282088,539.5604,243.7363,7.9487,5143,144,0,0
0,3,334.9817,0.178282,863.9927,164.2125,7.2161,4677,138,0,0
2,0,252.9653,0.155996,638.896,247.0603,9.1656,5284,145,1,0
2,2,483.6457,0.262459,285.9307,271.9897,8.8832,5415,139,0,0
0,0,293.8452,0.297079,397.4447,229.9386,10.0983,5106,152,0,0
3,4,410.2334,0.245842,340.1351,316.6216,10.43,5482,155,1,0
0,1,355.0313,0.246628,812.7766,161.2944,7.5992,4773,139,0,0
2,10,444.0501,0.156796,484.2589,280.6263,8.3507,6043,158,1,0
6,4,729.4664,0.397804,334.9053,338.1411,9.0189,5516,152,0,0
1,0,408.8812,0.29361,681.5146,181.1704,7.5731,5110,152,0,0
4,4,550.7868,0.250446,806.9528,250.5866,8.3262,4985,145,0,0
4,5,539.4278,0.218766,463.6624,238.4835,7.8112,5351,137,1,2
2,8,600.4793,0.337816,489.7953,224.0939,7.2791,5593,156,1,0
3,2,526.64,0.25997,513.969,233.0504,7.8482,4695,129,0,0
4,9,858.7358,0.366696,606.5234,325.7143,8.268,5806,136,1,0
3,1,679.9874,0.356895,509.6587,220.2023,8.3818,5101,155,0,0
2,7,508.0899,0.279287,435.1404,254.1011,6.9663,4850,125,0,1
0,2,816.3202,0.48123,450.1966,270.309,10,5493,151,0,1
3,5,610.3391,0.34682,656.405,255.5504,7.385,5307,137,0,1
2,5,336.4515,0.171173,583.948,195.8848,6.1588,4796,111,1,1
4,3,444.1663,0.248019,479.7783,276.9423,9.4226,5877,147,2,2
2,0,584.6189,0.363845,445.8845,233.2102,8.9792,5313,141,1,0
1,4,467.9096,0.196622,187.081,244.1808,8.1733,5586,153,0,0
2,0,261.0546,0.318476,693.8606,215.5179,9.0772,5115,151,0,0
0,0,517.2297,0.341657,602.8378,228.1419,9.8649,5128,152,0,0
4,3,561.4865,0.250023,567.6014,328.6486,10.1689,5885,157,1,0
3,7,1089.9454,0.377071,347.5171,328.281,9.2497,5955,155,1,0
0,1,202.1828,0.192443,770.2592,190.8049,8.3492,4718,129,0,1
0,3,675.4388,0.299853,389.87,216.2405,8.0932,4857,123,0,1
0,7,422.8277,0.174974,847.6706,218.9382,7.8007,5409,141,0,4
3,4,411.1862,0.242384,269.1724,330.9517,11.5862,5511,164,0,1
0,0,375.3931,0.369562,558.1241,247.9448,10.0552,4927,135,0,0
0,2,574.536,0.325051,1157.3653,177.2356,7.904,4853,130,0,1
2,12,685.5029,0.221699,990.0584,313.8611,8.2154,5762,134,1,1
0,1,204.0751,0.173655,544.5077,198.0307,8.4007,4969,145,0,0
1,7,517.4957,0.229585,219.9886,277.2567,9.5276,5300,149,0,0
0,6,483.0939,0.321846,993.0243,190.5678,7.9258,5424,148,0,2
5,7,836.8714,0.299988,338.0301,301.2514,7.9954,6222,156,1,2
1,1,528.2995,0.340904,417.2231,220.2496,9.922,5134,155,0,0
1,5,382.4649,0.218168,326.3651,285.0858,9.7348,5305,154,0,0
0,2,436.4109,0.270431,664.047,179.8144,7.4257,4926,131,0,1
3,1,454.3441,0.188491,568.4777,263.6139,8.7995,5312,137,1,0
1,2,600.2495,0.310903,723.368,204.2931,8.4511,4563,129,0,0
5,6,798.2121,0.341389,760.9148,358.7838,9.4179,5644,140,1,1
3,8,892.6661,0.371693,563.4044,210.0738,7.2354,5233,136,1,2
5,10,773.2322,0.301191,550.2133,314.1263,8.5644,5054,132,0,0
3,11,874.3058,0.291301,501.3884,292.1201,7.5704,5849,143,1,0
2,1,367.6548,0.257029,1014.4278,207.6642,7.2608,4590,127,0,0
3,10,760.4444,0.304178,562.6667,311.3778,9.3333,5991,148,1,4
0,3,601.9556,0.380332,655.5556,180.5778,7.6,4640,120,0,2
1,2,528.1475,0.273099,425.1097,190.1932,8.086,5310,164,0,0
2,8,335.4785,0.244994,515.7155,245.6892,8.1124,5139,149,0,0
4,7,769.6631,0.311048,479.2753,336.2746,8.8493,6133,147,2,0
1,2,525.0095,0.339148,530.9981,179.733,7.3236,5054,124,1,0
3,1,402.0886,0.229064,468.2887,235.3745,8.5621,5332,152,1,0
8,11,818.7425,0.335376,379.5517,343.5648,9.3166,5896,156,2,1
4,6,635.5663,0.246442,394.7573,288.4142,9.0615,5414,149,1,1
1,2,333.8835,0.190547,710.3883,212.0065,8.3819,5345,145,1,0
3,8,454.1176,0.191377,748.1074,307.9795,10.0767,5521,152,1,0
3,2,887.3402,0.32763,485.2941,260.2302,8.8747,5317,158,0,0
3,4,506.9497,0.243128,642.6568,261.0362,8.6716,5216,142,1,0
5,4,882.7503,0.349947,500.709,304.9786,9.2326,6190,155,2,1
3,8,627.0705,0.238781,323.9555,305.3399,9.9135,5128,159,0,0
2,0,402.5216,0.244989,445.9827,226.7738,8.7763,5423,150,1,0
1,1,549.1706,0.270334,558.1847,247.2926,10.2347,5079,158,0,0
2,3,420.5321,0.238633,353.1142,283.662,9.8279,5547,165,0,0
1,10,456.6702,0.239823,505.5427,290.0738,9.6733,5503,149,0,3
1,3,370.7165,0.248643,348.8725,229.6944,8.9779,5077,149,0,1
5,5,604.264,0.266667,672.6227,346.802,9.3063,5271,135,1,0
3,1,501.1844,0.262761,503.4856,266.0914,9.4416,5043,138,0,1
4,5,655.7498,0.295747,655.529,266.3017,8.4729,5113,151,0,1
4,7,740.368,0.287635,622.6311,244.8574,8.6109,5392,149,1,0
2,3,382.1814,0.328472,406.1129,252.8599,9.2074,5547,146,1,2
4,5,438.8332,0.232841,370.4249,299.0869,9.5117,5465,137,1,3
0,6,629.0042,0.280535,533.0435,226.1711,8.331,4864,126,0,3
7,5,765.5259,0.316436,601.2062,276.8303,7.6297,5185,118,2,2
0,0,222.2183,0.219827,603.2394,204.4014,8.9789,5170,151,0,0
3,4,424.1197,0.229709,160.8451,284.6831,9.6127,5548,153,1,0
1,0,725.3896,0.342389,504.2978,229.6675,8.129,4848,134,0,0
2,9,424.139,0.210054,716.0099,293.7171,9.3797,5577,148,0,1
0,2,485.2422,0.230458,368.7749,229.943,9.3732,5135,154,0,0
4,7,446.4387,0.234251,359.7436,287.4929,8.8319,5364,160,0,2
2,2,452.3624,0.33987,460.1328,283.5484,10.8159,5552,152,1,1
4,8,594.1651,0.221162,316.5085,286.3947,9.0512,5264,162,0,1
0,4,309.5063,0.209717,444.3159,216.615,8.8011,5250,160,0,0
6,8,652.5811,0.300809,314.5557,333.0324,9.4499,5155,151,0,1
0,3,390.0347,0.22698,557.7083,242.1181,8.8542,5605,154,0,0
5,6,644.7917,0.299826,392.2917,309.3056,9.1319,5077,142,0,0
9,2,801.3907,0.38524,436.1226,379.5875,10.7484,5839,165,1,0
0,2,421.2375,0.324606,495.2387,205.8456,8.9098,5025,148,0,0
3,11,421.8452,0.216285,402.5345,306.649,9.4168,5812,153,1,2
0,1,307.7625,0.202542,462.0573,255.0795,9.8303,5788,159,0,1
3,14,796.2287,0.251238,481.6638,303.942,8.4727,6313,160,1,2
1,6,378.942,0.186301,1018.9761,185.657,6.7065,4794,134,0,0
1,3,200.1372,0.145738,516.2321,221.4722,8.4591,4663,114,0,2
1,0,484.9407,0.3209,436.9183,238.5777,9.6569,5520,145,1,0
9,5,761.4795,0.297364,926.2616,375.535,9.4848,4707,133,0,0
4,7,644.9934,0.217252,446.8428,267.2127,8.5865,5359,144,0,0
1,2,422.5714,0.170789,631.3714,294.1286,9.3857,5963,143,1,1
2,2,489.2571,0.293116,617.5286,216.2143,8.4857,5369,140,1,1
0,2,416,0.245655,550.8095,186.0952,7.8571,4966,126,0,0
6,8,512.7143,0.18239,550,345.2381,8.4762,7103,136,5,1
2,5,368.4559,0.179156,230.2206,322.5368,10.1103,5508,151,1,0
1,1,347.4265,0.257613,302.1324,234.1176,10,5416,170,0,0
2,2,375.0573,0.222404,304.1656,264.879,8.4841,6058,137,1,1
3,0,221.0064,0.168385,434.4459,285.5924,9.7452,4804,123,1,0
1,4,459.3771,0.334248,509.6602,212.8539,9.1053,5076,154,0,0
1,4,399.9887,0.207158,302.1744,275.7418,9.7848,6017,175,1,1
1,8,338.1882,0.171126,419.8597,271.1397,9.5383,5524,158,1,0
2,5,595.827,0.369386,531.1981,236.353,8.4863,5583,159,0,2
1,9,584.2048,0.235829,390.0723,291.5422,8.9639,5508,151,0,0
0,0,381.1446,0.296233,781.1566,225,9.9759,5102,151,0,0
1,1,322.7043,0.279433,447.7821,212.2471,8.0837,5674,155,1,0
1,7,325.535,0.210139,355.5642,272.2179,9.4844,5313,155,0,0
0,3,362.2951,0.217919,460.0656,221.7049,9.3115,4939,143,0,1
4,6,441.2131,0.256119,557.8033,427.377,11.7377,6848,149,2,4
1,2,404.3697,0.202836,205.042,284.3697,10.6218,5436,162,0,0
0,1,271.6639,0.209503,297.1429,236.4706,10.6555,5410,165,0,0
3,3,492.6122,0.191446,675.7653,286.2245,9.1224,5058,151,0,0
3,4,789.6122,0.307489,434.0204,285.2755,8.8776,5514,146,1,0
0,1,368.0426,0.213342,338.5532,192.766,8.4574,4758,128,0,0
10,1,408.5745,0.248096,496.3723,353.9362,9.6702,6854,153,5,1
1,4,148.7423,0.0781076,466.8098,287.9448,9.6933,5434,150,0,0
1,0,348.589,0.332358,388.5583,236.7791,9.4172,5664,156,1,0
3,14,412.6536,0.18571,588.1923,266.4737,7.667,5651,133,0,4
3,8,687.4087,0.270687,807.8896,255.7346,8.0944,5027,130,0,2
1,6,473.0506,0.241124,548.3524,265.416,9.69,5183,136,0,2
3,0,433.2463,0.265814,607.8956,260.2936,8.9723,5553,131,1,0
4,17,559.6822,0.222743,464.6075,331.9907,8.4953,6925,134,4,6
0,6,266.8037,0.145768,589.2056,230.0467,9.3364,5335,147,0,4
8,13,783.5187,0.289272,1041.6955,287.7119,7.2379,5185,129,1,0
5,13,813.9654,0.238445,400,296.6089,8.6782,5190,116,2,3
4,6,405.3952,0.220336,289.2096,327.4914,10.5842,5863,165,1,1
0,1,238.1787,0.218107,303.1271,221.7869,9.4845,5516,159,0,1
3,0,319.2996,0.194935,443.0869,278.4436,10.2983,5008,148,0,0
5,8,587.0298,0.342096,439.9222,350.5837,9.9611,5626,153,1,1
2,9,535.9432,0.275681,450.9545,327.9205,10.5682,5265,153,0,0
1,4,485.7273,0.333653,553.125,240.75,9.0341,5689,155,0,0
4,4,884.7648,0.405127,258.5645,328.6248,9.5537,5818,164,0,0
0,3,189.7346,0.132042,870.7961,178.4439,8.07,4940,151,0,1
3,13,569.4609,0.226204,635.5526,290.9973,9.1105,5104,137,1,1
4,1,702.8571,0.335689,547.062,296.5229,9.8383,5307,160,0,1
6,4,958.2885,0.330459,488.21,284.5969,7.8628,5679,151,0,0
1,13,451.4262,0.172623,613.9396,233.6751,7.0194,5079,145,0,1
1,5,691.5872,0.263439,460.6185,244.4486,8.4277,5067,145,0,1
2,4,427.0417,0.257331,740.2757,220.8197,7.5112,5118,142,0,0
5,7,887.0062,0.346044,464.6223,301.6452,8.9312,5695,150,1,3
3,3,717.5825,0.356438,529.6586,254.8741,7.286,5382,131,0,1
8,4,621.7503,0.256851,551.2244,293.1835,8.5508,6233,141,3,1
0,2,685.3392,0.25988,626.1341,232.4368,8.2617,5107,148,0,1
0,0,170.5411,0.151095,521.3944,180.0312,8.179,4645,131,0,0
0,7,574.0895,0.293325,385.692,298.3767,9.7086,5686,155,0,1
4,7,425.6386,0.172682,396.6265,325.5181,9.9518,5187,155,0,0
1,8,356.0964,0.200824,500.3614,207.253,8.3373,5234,164,0,0
4,6,377.427,0.201375,388.3523,281.3558,8.5205,5889,156,1,2
3,3,352.9342,0.247801,399.2776,258.4364,9.8862,5572,154,1,1
1,4,330.2119,0.165368,468.1332,238.5166,9.1726,5762,154,1,0
3,9,520.7164,0.280416,413.1282,254.0161,8.4157,4667,125,0,1
4,5,542.8658,0.251559,247.1795,287.9336,9.2609,5682,156,1,1
0,1,195.2036,0.153327,604.8567,207.6018,7.451,4841,117,0,1
1,4,560.6416,0.304895,375.2859,247.5872,8.7587,5356,146,0,2
3,3,267.3361,0.123253,635.2022,284.1562,8.8424,5795,143,2,0
0,5,243.4246,0.163441,417.2044,259.2196,8.212,5712,145,0,1
4,7,386.2434,0.234472,346.5812,334.7699,10.2388,5917,165,1,1
3,2,429.9114,0.264134,529.0523,238.4588,8.5031,5661,151,1,1
3,12,539.8671,0.236814,387.8211,268.7777,8.264,5715,158,1,0
1,3,158.7011,0.0897753,652.5267,165.347,6.806,5046,148,0,0
4,7,542.2954,0.261554,327.8648,352.7936,9.048,5776,143,1,1
4,5,525.3607,0.208128,311.9648,242.4282,7.1789,5337,133,2,0
4,4,603.4839,0.302196,517.3724,256.3284,8.305,6489,141,4,1
5,11,830.99,0.272547,475.495,319.7418,8.7518,4953,141,0,0
1,7,480.5165,0.196864,556.9584,228.1779,8.2353,5888,156,1,2
