gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,
ESPORTSTMNT03_2794828,complete,LCK,2022,0,2022/6/23 9:03,2,12.11,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rakan,1993,1,0,4,9,15,8,0,0,0,0,0,0,0,0,0.4516,0.6924,0,0,3967,119.428,0.0673377,448.0281,500.2609,58,1.7461,21,0.6322,19,119,3.5825,7736,3395,102.2077,0.0789013,6660,45,45,0,1.3547,2316,2951,19,2459,2593,16,-143,358,3,0,0,0,0,2,0,3436,3820,26,3632,3714,26,-196,106,0,0,2,0,0,2,
ESPORTSTMNT03_2794885,complete,LCK,2022,0,2022/6/23 11:10,1,12.11,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Renata Glasc,1596,1,2,0,14,16,5,0,0,0,0,0,0,0,0,0.6015,0.7895,0,0,4635,174.2481,0.0774074,189.8872,249.7368,38,1.4286,17,0.6391,12,63,2.3684,8294,4763,179.0602,0.125569,6800,26,26,0,0.9774,2285,2561,3,2394,2960,16,-109,-399,-13,0,0,0,0,1,0,4265,3937,13,3447,3687,22,818,250,-9,2,1,0,0,2,
ESPORTSTMNT03_2794885,complete,LCK,2022,0,2022/6/23 11:10,1,12.11,10,Red,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nautilus,1596,0,0,3,4,5,16,0,0,0,0,1,0,1,0,0.188,0.7895,0,0,3531,132.7444,0.0837186,351.6541,503.2331,47,1.7669,12,0.4511,16,73,2.7444,5827,2296,86.3158,0.08698,5750,32,32,0,1.203,2394,2960,16,2285,2561,3,109,399,13,0,1,0,0,0,0,3447,3687,22,4265,3937,13,-818,-250,9,0,2,1,2,1,
ESPORTSTMNT03_2794935,complete,LCK,2022,0,2022/6/23 12:19,2,12.11,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Renata Glasc,1442,0,3,2,0,4,13,1,0,0,0,0,0,0,0,0.1664,0.7074,0,0,5949,247.5312,0.18092,411.0541,249.4868,38,1.5811,11,0.4577,11,65,2.7046,6386,3169,131.8585,0.153155,4925,17,17,0,0.7074,2348,2419,7,3177,2961,83,-829,-542,-76,0,0,0,0,0,0,3530,3072,10,4901,5925,125,-1371,-2853,-115,1,0,1,0,2,
ESPORTSTMNT03_2794935,complete,LCK,2022,0,2022/6/23 12:19,2,12.11,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Tahm Kench,1442,1,0,0,4,13,4,0,0,0,0,0,0,0,0,0.5409,0.7074,0,0,4697,195.4369,0.101533,550.2774,565.0902,12,0.4993,2,0.0832,4,18,0.749,7314,4097,170.4716,0.135127,6650,148,148,0,6.1581,3177,2961,83,2348,2419,7,829,542,76,0,0,0,0,0,0,4901,5925,125,3530,3072,10,1371,2853,115,0,2,0,1,0,
ESPORTSTMNT03_2795619,complete,LCK,2022,0,2022/6/24 6:40,1,12.11,5,Blue,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Amumu,1729,0,0,4,2,3,19,0,0,0,0,1,0,1,0,0.1041,0.7634,0,0,6133,212.8282,0.130414,462.0243,333.1752,40,1.3881,6,0.2082,14,61,2.1168,5792,1989,69.0226,0.0812791,5800,28,28,0,0.9717,2241,2520,14,3041,3432,75,-800,-912,-61,0,1,0,0,0,1,3408,4117,20,4671,5296,97,-1263,-1179,-77,0,2,2,1,3,
ESPORTSTMNT03_2795619,complete,LCK,2022,0,2022/6/24 6:40,1,12.11,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Tahm Kench,1729,1,2,2,12,19,3,0,0,0,0,0,0,0,1,0.6593,0.7634,0,0,9314,323.2157,0.149637,735.8936,1148.155,13,0.4511,2,0.0694,5,19,0.6593,9784,5981,207.5535,0.159236,8675,169,165,4,5.8647,3041,3432,75,2241,2520,14,800,912,61,0,0,1,0,1,0,4671,5296,97,3408,4117,20,1263,1179,77,1,3,2,0,2,
ESPORTSTMNT03_2795673,complete,LCK,2022,0,2022/6/24 8:37,2,12.11,5,Blue,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Amumu,1989,1,1,4,11,17,12,0,0,0,0,1,0,1,0,0.5128,0.8748,0,0,6363,191.9457,0.0862172,444.7964,350.7692,57,1.7195,8,0.2413,19,75,2.2624,8497,4164,125.6109,0.0947378,7375,30,30,0,0.905,2508,2654,14,3522,3206,66,-1014,-552,-52,0,3,1,2,1,1,3616,3698,21,4918,4989,102,-1302,-1291,-81,0,4,1,2,2,
ESPORTSTMNT03_2795673,complete,LCK,2022,0,2022/6/24 8:37,2,12.11,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Tahm Kench,1989,0,4,5,8,12,17,1,0,0,0,0,0,0,0,0.362,0.8748,0,0,6060,182.8054,0.0962287,650.7089,1010.4676,9,0.2715,1,0.0302,10,15,0.4525,10070,5737,173.0618,0.16654,9050,176,171,5,5.3092,3522,3206,66,2508,2654,14,1014,552,52,2,1,1,0,3,1,4918,4989,102,3616,3698,21,1302,1291,81,2,2,2,0,4,
ESPORTSTMNT03_2795690,complete,LCK,2022,0,2022/6/24 9:33,3,12.11,5,Blue,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Rakan,1983,1,0,0,1,9,6,0,0,0,0,0,0,0,0,0.2723,0.4539,1,0,3187,96.4297,0.0452815,274.2209,339.879,56,1.6944,27,0.8169,17,121,3.6611,8198,3877,117.3071,0.0945413,7125,58,58,0,1.7549,2108,2633,15,2431,2599,5,-323,34,10,0,0,0,0,0,0,3486,4082,37,3653,3591,6,-167,491,31,0,0,0,0,0,
ESPORTSTMNT03_2795690,complete,LCK,2022,0,2022/6/24 9:33,3,12.11,10,Red,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Karma,1983,0,0,0,2,6,9,0,0,0,0,0,0,0,0,0.1815,0.4539,0,1,6334,191.649,0.12945,214.7958,123.1467,65,1.9667,10,0.3026,19,88,2.6626,6795,2474,74.8563,0.0740069,6325,21,21,0,0.6354,2431,2599,5,2108,2633,15,323,-34,-10,0,0,0,0,0,0,3653,3591,6,3486,4082,37,167,-491,-31,0,0,0,0,0,
ESPORTSTMNT03_2785721,complete,LCK,2022,0,2022/6/24 10:33,1,12.11,5,Blue,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Nautilus,1590,0,0,4,2,4,16,0,0,0,0,1,0,1,0,0.1509,0.7547,0,0,2291,86.4528,0.0624149,456.6415,565.283,38,1.434,14,0.5283,15,65,2.4528,5458,1939,73.1698,0.0861957,5375,44,44,0,1.6604,2226,2727,17,2110,2451,0,116,276,17,0,1,0,0,0,1,3387,4003,30,3056,3436,2,331,567,28,0,2,0,0,0,
ESPORTSTMNT03_2785721,complete,LCK,2022,0,2022/6/24 10:33,1,12.11,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Yuumi,1590,1,1,1,14,16,4,0,0,0,0,0,0,0,1,0.6038,0.7547,0,0,12709,479.5849,0.182158,134.2264,67.2075,32,1.2075,3,0.1132,7,51,1.9245,6836,3317,125.1698,0.0917485,5675,4,4,0,0.1509,2110,2451,0,2226,2727,17,-116,-276,-17,0,0,1,0,1,0,3056,3436,2,3387,4003,30,-331,-567,-28,0,0,1,0,2,
ESPORTSTMNT03_2785767,complete,LCK,2022,0,2022/6/24 11:59,2,12.11,5,Blue,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Tahm Kench,1649,0,1,3,3,4,18,0,0,0,0,0,0,0,0,0.1455,0.8005,0,0,3693,134.3723,0.0969088,502.1589,509.9454,48,1.7465,13,0.473,19,71,2.5834,5989,2349,85.47,0.0929654,5825,37,37,0,1.3463,2250,2891,14,2189,2589,19,61,302,-5,0,3,0,0,1,0,3350,3575,27,3258,3330,29,92,245,-2,0,3,0,0,1,
ESPORTSTMNT03_2785767,complete,LCK,2022,0,2022/6/24 11:59,2,12.11,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Rakan,1649,1,1,0,11,18,4,0,0,0,0,0,0,0,0,0.6549,0.8005,0,0,4863,176.9436,0.0759606,368.5506,460.4245,65,2.3651,16,0.5822,15,94,3.4203,7323,3683,134.0085,0.103131,6300,40,40,0,1.4554,2189,2589,19,2250,2891,14,-61,-302,5,0,1,0,0,3,0,3258,3330,29,3350,3575,27,-92,-245,2,0,1,0,0,3,
ESPORTSTMNT03_2786350,complete,LCK,2022,0,2022/6/25 8:10,1,12.11,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Karma,1895,0,0,2,7,8,11,0,0,0,0,0,0,0,0,0.2533,0.6016,0,1,6905,218.628,0.102972,282.2058,144.9499,66,2.0897,19,0.6016,20,97,3.0712,6516,2375,75.1979,0.0736036,6250,22,22,0,0.6966,2210,2191,3,2332,2802,17,-122,-611,-14,0,0,1,0,1,0,3467,2887,4,3502,3777,26,-35,-890,-22,0,3,1,0,1,
ESPORTSTMNT03_2786350,complete,LCK,2022,0,2022/6/25 8:10,1,12.11,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Pyke,1895,1,4,0,2,11,8,1,0,0,0,0,0,0,0,0.3483,0.6016,1,0,6850,216.8865,0.0978753,335.2401,187.8839,88,2.7863,36,1.1398,16,168,5.3193,9890,5749,182.0264,0.139208,8075,57,57,0,1.8047,2332,2802,17,2210,2191,3,122,611,14,0,1,0,0,0,1,3502,3777,26,3467,2887,4,35,890,22,0,1,0,0,3,
ESPORTSTMNT03_2786361,complete,LCK,2022,0,2022/6/25 8:47,2,12.11,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Bard,1907,0,3,5,8,11,18,1,0,0,0,0,0,0,0,0.3461,0.9124,0,0,6650,209.2292,0.0943664,398.5422,329.1977,88,2.7687,16,0.5034,22,130,4.0902,8264,4098,128.9355,0.125676,7800,45,45,0,1.4158,2203,2579,17,2318,3040,21,-115,-461,-4,0,0,1,0,1,0,4144,4165,30,3566,4137,30,578,28,0,2,1,2,0,4,
ESPORTSTMNT03_2786361,complete,LCK,2022,0,2022/6/25 8:47,2,12.11,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nautilus,1907,1,0,2,12,18,11,0,0,0,0,0,0,0,0,0.5663,0.9124,0,0,6010,189.0928,0.0897832,394.6723,700.5873,57,1.7934,16,0.5034,22,94,2.9575,7693,3527,110.9701,0.0858669,7000,40,40,0,1.2585,2318,3040,21,2203,2579,17,115,461,4,0,1,0,0,0,1,3566,4137,30,4144,4165,30,-578,-28,0,0,4,0,2,1,
ESPORTSTMNT03_2786395,complete,LCK,2022,0,2022/6/25 9:47,1,12.11,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Rakan,2254,1,0,3,11,11,8,0,0,0,0,0,0,0,0,0.2928,0.5058,0,0,4138,110.1508,0.0528507,497.1162,396.2555,83,2.2094,23,0.6122,25,130,3.4605,8780,3906,103.9752,0.0865568,7925,44,44,0,1.1713,2199,2593,17,2158,1881,2,41,712,15,0,0,0,0,0,0,3112,3111,23,3100,2596,6,12,515,17,0,0,0,0,0,
ESPORTSTMNT03_2786395,complete,LCK,2022,0,2022/6/25 9:47,1,12.11,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,2254,0,0,2,7,8,11,0,0,0,0,1,0,1,0,0.213,0.5058,0,0,6732,179.2014,0.0686476,292.0674,182.8217,89,2.3691,27,0.7187,28,141,3.7533,7858,2984,79.4321,0.0713486,7725,28,28,0,0.7453,2158,1881,2,2199,2593,17,-41,-712,-15,0,0,0,0,0,0,3100,2596,6,3112,3111,23,-12,-515,-17,0,0,0,0,0,
ESPORTSTMNT03_2786455,complete,LCK,2022,0,2022/6/25 11:44,2,12.11,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Sejuani,2369,0,0,3,7,10,12,0,0,0,0,0,0,0,0,0.2533,0.5572,0,0,7681,194.5378,0.0744774,834.4787,735.3736,17,0.4306,10,0.2533,17,35,0.8864,10020,4912,124.4069,0.114972,9675,188,184,4,4.7615,3094,3451,74,2174,2338,16,920,1113,58,0,0,0,0,0,0,4729,5664,115,3247,3350,24,1482,2314,91,0,0,0,0,0,
ESPORTSTMNT03_2786455,complete,LCK,2022,0,2022/6/25 11:44,2,12.11,10,Red,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Tahm Kench,2369,1,1,2,9,12,10,0,0,0,0,0,0,0,0,0.3039,0.5572,0,0,7409,187.6488,0.0800073,525.0063,603.8244,78,1.9755,10,0.2533,21,101,2.558,9150,4042,102.3723,0.0886651,8125,32,32,0,0.8105,2174,2338,16,3094,3451,74,-920,-1113,-58,0,0,0,0,0,0,3247,3350,24,4729,5664,115,-1482,-2314,-91,0,0,0,0,0,
ESPORTSTMNT03_2787037,complete,LCK,2022,0,2022/6/26 8:19,1,12.11,5,Blue,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nautilus,1659,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0.651,0,0,3174,114.792,0.0663975,401.302,379.0597,40,1.4467,6,0.217,13,49,1.7722,5559,1899,68.6799,0.0731604,5225,31,31,0,1.1212,2092,2476,18,2160,2807,14,-68,-331,4,0,0,0,0,2,0,3229,3344,26,3464,4112,27,-235,-768,-1,0,0,0,0,2,
ESPORTSTMNT03_2787037,complete,LCK,2022,0,2022/6/26 8:19,1,12.11,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rakan,1659,1,0,0,15,18,0,0,0,0,0,0,0,0,0,0.651,0.651,0,0,5000,180.8318,0.0881819,359.0235,428.3544,39,1.4105,14,0.5063,11,84,3.038,7127,3467,125.3888,0.0994384,6225,38,38,0,1.3743,2160,2807,14,2092,2476,18,68,331,-4,0,2,0,0,0,0,3464,4112,27,3229,3344,26,235,768,1,0,2,0,0,0,
ESPORTSTMNT03_2787043,complete,LCK,2022,0,2022/6/26 8:52,2,12.11,5,Blue,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Tahm Kench,1814,1,3,1,8,16,6,0,0,0,0,0,0,0,0,0.5292,0.7277,0,0,10008,331.0254,0.129935,771.8633,973.065,8,0.2646,4,0.1323,4,20,0.6615,9942,5966,197.3319,0.155029,9200,168,161,7,5.5568,3366,3353,75,2327,2796,19,1039,557,56,1,0,0,0,1,0,4827,5691,110,3401,3503,25,1426,2188,85,1,2,0,0,2,
ESPORTSTMNT03_2787043,complete,LCK,2022,0,2022/6/26 8:52,2,12.11,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rakan,1814,0,0,4,6,6,16,0,0,0,0,1,0,1,0,0.1985,0.7277,0,0,4885,161.5766,0.0777161,558.5557,556.5711,50,1.6538,11,0.3638,14,79,2.613,6423,2447,80.9372,0.0879077,6350,37,37,0,1.2238,2327,2796,19,3366,3353,75,-1039,-557,-56,0,1,0,1,0,0,3401,3503,25,4827,5691,110,-1426,-2188,-85,0,2,1,1,2,
ESPORTSTMNT03_2787058,complete,LCK,2022,0,2022/6/26 9:47,3,12.11,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rakan,2104,1,1,2,5,8,9,0,0,0,0,0,0,0,0,0.2281,0.4848,0,0,3766,107.3954,0.0722397,363.8783,392.7662,71,2.0247,30,0.8555,22,118,3.365,7948,3380,96.3878,0.0935831,6550,54,54,0,1.5399,2499,2748,18,2736,3073,4,-237,-325,14,1,0,0,1,0,0,3670,3588,34,3780,4181,14,-110,-593,20,1,0,0,1,0,
ESPORTSTMNT03_2787058,complete,LCK,2022,0,2022/6/26 9:47,3,12.11,10,Red,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Renata Glasc,2104,0,2,1,5,9,8,0,0,0,0,1,1,0,0,0.2567,0.4848,0,0,5803,165.4848,0.105973,281.0076,190.1236,93,2.6521,11,0.3137,22,124,3.5361,8810,4242,120.9696,0.109913,8700,20,20,0,0.5703,2736,3073,4,2499,2748,18,237,325,-14,1,0,0,1,0,0,3780,4181,14,3670,3588,34,110,593,-20,1,0,0,1,0,
ESPORTSTMNT03_2787149,complete,LCK,2022,0,2022/6/26 11:57,1,12.11,5,Blue,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Rakan,2102,1,0,5,13,21,14,0,0,0,0,1,0,1,0,0.5994,0.9705,0,0,4118,117.5452,0.0455985,401.1323,440.3235,61,1.7412,14,0.3996,19,91,2.5975,8543,3979,113.5775,0.0832083,7825,42,42,0,1.1989,2273,2529,14,2241,2106,14,32,423,0,0,3,1,1,0,1,3258,3498,21,3413,3700,23,-155,-202,-2,0,3,1,1,2,
ESPORTSTMNT03_2787149,complete,LCK,2022,0,2022/6/26 11:57,1,12.11,10,Red,sup,Moham,oe:player:dfc279de8d7bd571aa8edfd7eb89c03,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Nautilus,2102,0,3,6,6,13,21,0,0,0,0,0,0,0,1,0.3711,0.9705,0,0,3308,94.4244,0.0446767,411.5794,526.6984,64,1.8268,10,0.2854,18,90,2.569,7791,3227,92.1123,0.086659,7000,36,36,0,1.0276,2241,2106,14,2273,2529,14,-32,-423,0,1,0,1,0,3,1,3413,3700,23,3258,3498,21,155,202,2,1,2,1,0,3,
ESPORTSTMNT03_2787163,complete,LCK,2022,0,2022/6/26 12:39,2,12.11,5,Blue,sup,Hoit,oe:player:ed4b59fdd87aa318a52777affd42d00,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Nautilus,1929,0,0,1,2,2,14,0,0,0,0,0,0,0,0,0.0622,0.4977,0,0,2379,73.9969,0.0620663,214.4946,225.8476,70,2.1773,12,0.3733,24,95,2.9549,6187,1976,61.4619,0.0693875,5900,36,36,0,1.1198,2072,2465,14,2402,2814,18,-330,-349,-4,0,0,0,0,3,0,3184,3673,22,3692,4265,31,-508,-592,-9,0,1,0,0,4,
ESPORTSTMNT03_2787163,complete,LCK,2022,0,2022/6/26 12:39,2,12.11,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Rakan,1929,1,0,0,11,14,2,0,0,0,0,0,0,0,0,0.4355,0.4977,0,0,3942,122.6128,0.0807109,273.0016,316.5785,61,1.8974,31,0.9642,19,116,3.6081,8169,3958,123.1104,0.0943872,7460,61,61,0,1.8974,2402,2814,18,2072,2465,14,330,349,4,0,3,0,0,0,0,3692,4265,31,3184,3673,22,508,592,9,0,4,0,0,1,
ESPORTSTMNT06_2510001,complete,LCK,2022,0,2022/6/29 6:58,1,12.11,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nautilus,1627,1,3,3,8,20,11,0,0,0,0,0,0,0,0,0.7376,1.1432,0,0,6058,223.405,0.0848305,433.6079,589.8218,42,1.5489,7,0.2581,14,64,2.3602,7222,3627,133.7554,0.0975228,6750,29,29,0,1.0695,2396,2386,13,3433,3151,67,-1037,-765,-54,1,3,1,1,2,2,3807,3460,23,5259,5222,107,-1452,-1762,-84,2,3,2,1,5,
ESPORTSTMNT06_2510001,complete,LCK,2022,0,2022/6/29 6:58,1,12.11,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Amumu,1627,0,1,7,8,11,20,0,0,0,0,0,0,0,0,0.4057,1.1432,0,0,8400,309.7726,0.145206,723.024,736.3368,9,0.3319,4,0.1475,9,23,0.8482,8643,5048,186.1586,0.169154,8525,173,169,4,6.3798,3433,3151,67,2396,2386,13,1037,765,54,1,2,2,1,3,1,5259,5222,107,3807,3460,23,1452,1762,84,1,5,3,2,3,
ESPORTSTMNT06_2510009,complete,LCK,2022,0,2022/6/29 8:34,2,12.11,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Tahm Kench,2495,0,1,2,3,5,13,0,0,0,0,0,0,0,0,0.1202,0.4329,0,0,2918,70.1723,0.0483906,489.9559,586.485,69,1.6593,10,0.2405,22,106,2.5491,9403,4038,97.1062,0.0916532,9250,39,39,0,0.9379,2159,2444,15,2580,2962,7,-421,-518,8,0,0,0,0,1,0,3234,3869,27,3514,4504,11,-280,-635,16,0,0,0,0,1,
ESPORTSTMNT06_2510009,complete,LCK,2022,0,2022/6/29 8:34,2,12.11,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Renata Glasc,2495,1,1,1,11,13,5,0,0,0,0,1,0,1,0,0.3126,0.4329,0,0,7191,172.9299,0.076461,291.4629,351.0782,65,1.5631,18,0.4329,20,114,2.7415,10788,5423,130.4128,0.108461,7950,23,23,0,0.5531,2580,2962,7,2159,2444,15,421,518,-8,0,1,0,0,0,0,3514,4504,11,3234,3869,27,280,635,-16,0,1,0,0,0,
ESPORTSTMNT06_2500014,complete,LCK,2022,0,2022/6/29 9:39,3,12.11,5,Blue,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Rell,1894,0,1,7,6,9,15,0,0,0,0,0,0,0,1,0.2851,0.7603,0,0,4130,130.8342,0.068591,586.6315,568.5111,50,1.5839,15,0.4752,15,73,2.3126,6964,2825,89.4931,0.0837074,6025,39,39,0,1.2355,2257,2497,13,2279,2591,16,-22,-94,-3,0,1,1,0,1,0,3342,3950,20,3519,3916,23,-177,34,-3,0,5,3,0,4,
ESPORTSTMNT06_2500014,complete,LCK,2022,0,2022/6/29 9:39,3,12.11,10,Red,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Tahm Kench,1894,1,0,3,13,15,10,0,0,0,0,1,0,1,0,0.4752,0.7603,0,0,6419,203.3474,0.0817374,518.8384,493.8437,54,1.7107,9,0.2851,16,85,2.6927,7963,3824,121.1404,0.0927591,6900,34,34,0,1.0771,2279,2591,16,2257,2497,13,22,94,3,0,1,0,0,1,1,3519,3916,23,3342,3950,20,177,-34,3,0,4,1,0,5,
ESPORTSTMNT06_2500018,complete,LCK,2022,0,2022/6/29 10:44,1,12.11,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nami,1675,1,1,1,6,10,8,0,0,0,0,0,0,0,0,0.3582,0.6448,0,0,7397,264.9672,0.0986859,215.7134,112.1194,63,2.2567,4,0.1433,15,86,3.0806,7643,3950,141.4925,0.108263,7425,5,5,0,0.1791,2531,1936,1,3032,2944,52,-501,-1008,-51,0,1,0,1,3,0,3473,3066,1,4506,4890,86,-1033,-1824,-85,0,1,0,1,3,
ESPORTSTMNT06_2500018,complete,LCK,2022,0,2022/6/29 10:44,1,12.11,10,Red,sup,Hoit,oe:player:ed4b59fdd87aa318a52777affd42d00,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Tahm Kench,1675,0,1,1,6,8,10,0,0,0,0,0,0,0,0,0.2866,0.6448,0,0,7554,270.591,0.17705,772.5134,774.2687,12,0.4299,4,0.1433,7,27,0.9672,8046,4353,155.9284,0.173235,7975,151,151,0,5.409,3032,2944,52,2531,1936,1,501,1008,51,1,3,0,0,1,0,4506,4890,86,3473,3066,1,1033,1824,85,1,3,0,0,1,
ESPORTSTMNT06_2500033,complete,LCK,2022,0,2022/6/29 12:22,2,12.11,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Tahm Kench,1876,0,0,4,2,2,12,0,0,0,0,0,0,0,0,0.064,0.4478,0,0,4803,153.6141,0.110676,553.8486,500.1812,57,1.823,15,0.4797,20,87,2.7825,6785,2682,85.7783,0.0835293,6550,45,45,0,1.4392,2312,2504,20,3343,3327,69,-1031,-823,-49,0,1,0,1,2,1,3457,3377,29,4762,5441,105,-1305,-2064,-76,0,1,1,1,2,
