gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01/1691433,complete,LCK,2021,0,2021/1/16 11:22,2,11.01,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Graves,1680,1,6,1,3,14,6,2,0,0,0,1,1,0,0,0.5,0.7143,0,0,9073,324.0357,0.163046,359.6429,769.8571,35,1.25,23,0.8214,6,87,3.1071,12095,8392,299.7143,0.243662,10350,225,46,179,8.0357,3710,3388,64,3632,3846,77,78,-458,-13,2,0,0,1,0,0,6154,5702,104,5270,5684,110,884,18,-6,4,0,0,2,0,1
ESPORTSTMNT01/1691433,complete,LCK,2021,0,2021/1/16 11:22,2,11.01,7,Red,jng,Mir,oe:player:abfd02e2b6f54ea12bc17037b08ff86,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Olaf,1680,0,2,3,0,6,14,0,0,0,0,0,0,0,0,0.2143,0.7143,0,0,2880,102.8571,0.0777664,842.75,493.5357,12,0.4286,11,0.3929,13,40,1.4286,8214,4511,161.1071,0.147637,7825,150,21,129,5.3571,3632,3846,77,3710,3388,64,-78,458,13,1,0,0,2,0,0,5270,5684,110,6154,5702,104,-884,-18,6,2,0,1,4,0,0
ESPORTSTMNT01/1691436,complete,LCK,2021,0,2021/1/16 12:14,3,11.01,2,Blue,jng,Mir,oe:player:abfd02e2b6f54ea12bc17037b08ff86,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Pantheon,1984,1,7,1,9,23,10,1,0,0,0,0,0,0,0,0.6956,0.998,0,0,13899,420.3327,0.207358,913.3065,804.6774,38,1.1492,25,0.756,11,84,2.5403,13241,8918,269.6976,0.22017,12325,204,47,157,6.1694,4402,3882,71,3140,3637,71,1262,245,0,3,1,0,0,0,1,6315,5911,104,5137,6480,122,1178,-569,-18,3,1,0,0,0,1
ESPORTSTMNT01/1691436,complete,LCK,2021,0,2021/1/16 12:14,3,11.01,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Nidalee,1984,0,1,5,2,10,23,0,0,0,0,0,0,0,0,0.3024,0.998,0,0,9123,275.8972,0.132861,876.0786,489.3448,37,1.119,31,0.9375,7,103,3.1149,10655,6332,191.4919,0.188615,10625,230,45,185,6.9556,3140,3637,71,4402,3882,71,-1262,-245,0,0,0,1,3,1,0,5137,6480,122,6315,5911,104,-1178,569,18,0,0,1,3,1,0
ESPORTSTMNT01/1691645,complete,LCK,2021,0,2021/1/17 6:05,1,11.01,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Lillia,1685,0,3,3,1,5,18,0,0,0,0,0,0,0,0,0.178,0.819,0,0,8592,305.9466,0.224264,1081.4955,592.1662,16,0.5697,9,0.3205,4,38,1.3531,9240,5527,196.8071,0.245579,8035,174,38,136,6.1958,3053,3225,61,3493,3986,81,-440,-761,-20,0,0,0,0,0,0,5008,5324,100,6243,7488,143,-1235,-2164,-43,1,0,0,0,2,0
ESPORTSTMNT01/1691645,complete,LCK,2021,0,2021/1/17 6:05,1,11.01,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Nidalee,1685,1,3,1,10,18,5,0,0,0,0,1,0,1,0,0.6409,0.819,0,0,13527,481.6736,0.171697,1053.7567,574.5045,8,0.2849,13,0.4629,8,38,1.3531,12541,8828,314.3501,0.211464,10900,242,20,222,8.6172,3493,3986,81,3053,3225,61,440,761,20,0,0,0,0,0,0,6243,7488,143,5008,5324,100,1235,2164,43,0,2,0,1,0,0
ESPORTSTMNT01/1691675,complete,LCK,2021,0,2021/1/17 8:36,2,11.01,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Graves,1740,1,4,3,5,11,4,0,0,0,0,0,0,0,0,0.3793,0.5172,1,0,8047,277.4828,0.117905,675.8621,431,8,0.2759,7,0.2414,8,41,1.4138,12789,8964,309.1034,0.229647,9700,247,53,194,8.5172,3776,4585,77,2987,3442,60,789,1143,17,1,0,1,0,1,0,5689,6923,120,4818,6063,106,871,860,14,1,0,1,0,1,0
ESPORTSTMNT01/1691675,complete,LCK,2021,0,2021/1/17 8:36,2,11.01,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nidalee,1740,0,2,1,1,4,11,0,0,0,0,0,0,0,0,0.1379,0.5172,0,1,10213,352.1724,0.307195,1124.1379,572.7931,9,0.3103,9,0.3103,7,33,1.1379,9733,5908,203.7241,0.245442,9125,186,33,153,6.4138,2987,3442,60,3776,4585,77,-789,-1143,-17,0,1,0,1,0,1,4818,6063,106,5689,6923,120,-871,-860,-14,0,1,0,1,0,1
ESPORTSTMNT01/1691681,complete,LCK,2021,0,2021/1/17 9:30,1,11.01,2,Blue,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Graves,1874,1,5,1,9,20,11,1,1,0,0,1,1,0,0,0.6403,0.9925,0,0,14744,472.0598,0.233487,638.0363,416.8623,10,0.3202,21,0.6724,9,63,2.0171,13136,9037,289.3383,0.22131,11875,241,39,202,7.7161,3702,3951,73,4031,4505,79,-329,-554,-6,1,0,0,1,2,1,5818,6816,122,5599,6484,115,219,332,7,1,1,0,1,2,2
ESPORTSTMNT01/1691681,complete,LCK,2021,0,2021/1/17 9:30,1,11.01,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Lillia,1874,0,1,4,6,11,20,0,0,0,0,0,0,0,1,0.3522,0.9925,0,0,15990,511.953,0.299539,985.6457,632.6254,32,1.0245,16,0.5123,13,69,2.2092,10486,6387,204.4931,0.187062,10110,219,38,181,7.0117,4031,4505,79,3702,3951,73,329,554,6,1,2,1,1,0,0,5599,6484,115,5818,6816,122,-219,-332,-7,1,2,2,1,1,0
ESPORTSTMNT01/1691701,complete,LCK,2021,0,2021/1/17 11:13,2,11.01,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Pantheon,2420,0,4,5,6,13,19,1,0,0,0,0,0,0,0,0.3223,0.7934,0,1,17531,434.6529,0.208053,998.4793,825.5702,33,0.8182,20,0.4959,16,64,1.5868,11494,6282,155.7521,0.142095,11150,164,26,138,4.0661,2918,3025,58,3421,3496,64,-503,-471,-6,0,0,1,1,1,0,4295,4657,87,5202,5585,102,-907,-928,-15,0,0,1,1,1,0
ESPORTSTMNT01/1691701,complete,LCK,2021,0,2021/1/17 11:13,2,11.01,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Olaf,2420,1,5,3,5,19,13,0,0,0,0,1,0,1,0,0.4711,0.7934,1,0,11871,294.3223,0.129996,1235.2562,1312.1653,17,0.4215,29,0.719,14,73,1.8099,14157,8945,221.7769,0.173769,12250,229,67,162,5.6777,3421,3496,64,2918,3025,58,503,471,6,1,1,0,0,0,1,5202,5585,102,4295,4657,87,907,928,15,1,1,0,0,0,1
ESPORTSTMNT01/1683103,complete,LCK,2021,0,2021/1/20 7:19,1,11.01,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Taliyah,2054,1,0,4,3,15,8,0,0,0,0,0,0,0,1,0.4382,0.6719,0,0,5603,163.6709,0.116462,542.483,231.5579,36,1.0516,19,0.555,14,79,2.3077,11448,6982,203.9533,0.161794,10200,232,37,195,6.777,3317,4005,77,3116,3477,66,201,528,11,0,0,0,0,0,0,4655,5481,103,4312,4513,84,343,968,19,0,0,2,0,2,1
ESPORTSTMNT01/1683103,complete,LCK,2021,0,2021/1/20 7:19,1,11.01,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Nidalee,2054,0,1,4,3,8,15,0,0,0,0,1,0,1,0,0.2337,0.6719,0,0,4623,135.0438,0.119714,767.2347,458.4713,11,0.3213,36,1.0516,8,72,2.1032,10512,6046,176.6115,0.159023,9450,211,50,161,6.1636,3116,3477,66,3317,4005,77,-201,-528,-11,0,0,0,0,0,0,4312,4513,84,4655,5481,103,-343,-968,-19,0,2,1,0,0,2
ESPORTSTMNT01/1683114,complete,LCK,2021,0,2021/1/20 8:43,2,11.01,2,Blue,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lillia,1554,0,0,4,1,1,18,0,0,0,0,0,0,0,0,0.0386,0.7336,0,1,3461,133.6293,0.131317,701.4672,426.7568,15,0.5792,12,0.4633,14,42,1.6216,7804,4358,168.2625,0.207494,7150,167,25,142,6.4479,3008,3037,62,3743,3621,72,-735,-584,-10,0,0,1,1,2,0,4652,5270,103,5630,5881,115,-978,-611,-12,0,0,1,1,2,0
ESPORTSTMNT01/1683114,complete,LCK,2021,0,2021/1/20 8:43,2,11.01,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Graves,1554,1,5,0,9,18,1,1,1,0,0,0,0,0,0,0.695,0.7336,1,0,7316,282.471,0.153937,519.1506,350.5792,7,0.2703,16,0.6178,6,43,1.6602,11612,8166,315.2896,0.227123,9925,195,24,171,7.529,3743,3621,72,3008,3037,62,735,584,10,1,2,0,0,0,1,5630,5881,115,4652,5270,103,978,611,12,1,2,0,0,0,1
ESPORTSTMNT01/1683124,complete,LCK,2021,0,2021/1/20 9:44,1,11.01,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Olaf,1910,0,2,2,2,5,10,0,0,0,0,1,0,1,0,0.1571,0.4712,0,0,7701,241.9162,0.192559,977.1832,796.1152,11,0.3455,17,0.534,11,52,1.6335,10913,6741,211.7592,0.204788,10225,218,32,186,6.8482,3267,3745,75,3476,4220,80,-209,-475,-5,0,0,0,0,0,0,5067,6116,110,5559,7138,132,-492,-1022,-22,0,2,1,0,1,0
ESPORTSTMNT01/1683124,complete,LCK,2021,0,2021/1/20 9:44,1,11.01,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nidalee,1910,1,1,1,6,10,6,0,0,0,0,0,0,0,0,0.3141,0.4712,0,0,11637,365.5602,0.214167,871.288,600.8796,6,0.1885,28,0.8796,5,59,1.8534,12070,7898,248.1047,0.205811,10425,250,43,207,7.8534,3476,4220,80,3267,3745,75,209,475,5,0,0,0,0,0,0,5559,7138,132,5067,6116,110,492,1022,22,0,1,0,0,2,1
ESPORTSTMNT01/1683151,complete,LCK,2021,0,2021/1/20 11:16,2,11.01,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nidalee,2010,0,4,1,1,7,22,1,0,0,0,0,0,0,0,0.209,0.8657,0,0,18104,540.4179,0.304766,986.7164,578.0597,5,0.1493,29,0.8657,4,61,1.8209,12115,7739,231.0149,0.23161,10600,228,54,174,6.806,3587,4524,88,3386,3970,77,201,554,11,0,0,0,0,0,0,5157,6756,127,5313,6266,113,-156,490,14,0,0,0,0,1,0
ESPORTSTMNT01/1683151,complete,LCK,2021,0,2021/1/20 11:16,2,11.01,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Udyr,2010,1,2,0,16,22,7,0,0,0,0,0,0,0,0,0.6567,0.8657,0,0,13621,406.597,0.176422,1100.1791,1613.1642,10,0.2985,17,0.5075,9,58,1.7313,13170,8794,262.5075,0.198336,11675,238,27,211,7.1045,3386,3970,77,3587,4524,88,-201,-554,-11,0,0,0,0,0,0,5313,6266,113,5157,6756,127,156,-490,-14,0,1,0,0,0,0
ESPORTSTMNT01/1683165,complete,LCK,2021,0,2021/1/20 12:23,3,11.01,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Olaf,2588,1,4,2,9,23,12,1,0,0,0,1,1,0,0,0.5332,0.8114,1,0,14118,327.3107,0.167453,1260.0464,1314.3431,13,0.3014,32,0.7419,12,77,1.7852,15722,10167,235.711,0.196191,13200,290,74,216,6.7233,3742,3959,77,3469,4258,78,273,-299,-1,1,0,0,0,0,0,5301,5858,107,6036,7123,130,-735,-1265,-23,1,1,0,0,1,0
ESPORTSTMNT01/1683165,complete,LCK,2021,0,2021/1/20 12:23,3,11.01,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nidalee,2588,0,0,3,7,12,23,0,0,0,0,0,0,0,0,0.2782,0.8114,0,1,18812,436.136,0.229529,879.4359,589.9614,11,0.255,40,0.9274,10,103,2.3879,15478,9923,230.0541,0.198092,14100,306,56,250,7.0943,3469,4258,78,3742,3959,77,-273,299,1,0,0,0,1,0,0,6036,7123,130,5301,5858,107,735,1265,23,0,1,0,1,1,0
ESPORTSTMNT01/1693483,complete,LCK,2021,0,2021/1/21 6:46,1,11.01,2,Blue,jng,Ellim,oe:player:579ae2e0addc18db74179b2a3d33294,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Pantheon,2245,1,1,2,4,13,8,0,0,0,0,0,0,0,0,0.3474,0.5612,0,0,6722,179.6526,0.107156,794.4588,519.8218,38,1.0156,19,0.5078,17,77,2.0579,11172,6317,168.8285,0.140936,10725,206,41,165,5.5056,3504,3582,71,3521,3424,63,-17,158,8,1,0,0,1,1,0,5013,5401,106,5444,5921,106,-431,-520,0,1,0,0,1,1,0
ESPORTSTMNT01/1693483,complete,LCK,2021,0,2021/1/21 6:46,1,11.01,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Nidalee,2245,0,3,1,3,8,13,0,0,0,0,1,0,1,0,0.2138,0.5612,0,0,11198,299.2784,0.213393,676.8909,531.3408,53,1.4165,35,0.9354,14,125,3.3408,11826,6971,186.3073,0.181262,11550,217,38,179,5.7996,3521,3424,63,3504,3582,71,17,-158,-8,1,1,0,1,0,0,5444,5921,106,5013,5401,106,431,520,0,1,1,0,1,0,0
ESPORTSTMNT01/1693567,complete,LCK,2021,0,2021/1/21 8:43,2,11.01,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Olaf,1646,1,4,2,3,15,6,1,1,0,0,0,0,0,0,0.5468,0.729,0,0,9580,349.2102,0.155391,863.4751,698.2017,13,0.4739,10,0.3645,12,44,1.6039,10055,6422,234.0948,0.167338,9250,146,14,132,5.322,3200,3787,72,3534,3637,69,-334,150,3,0,0,0,1,0,0,4863,5801,98,5573,6638,110,-710,-837,-12,0,0,1,2,1,0
ESPORTSTMNT01/1693567,complete,LCK,2021,0,2021/1/21 8:43,2,11.01,7,Red,jng,Ellim,oe:player:579ae2e0addc18db74179b2a3d33294,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Pantheon,1646,0,2,3,1,5,16,0,0,0,0,0,0,0,0,0.1823,0.729,0,0,6045,220.3524,0.139711,791.9563,424.8481,23,0.8384,10,0.3645,7,50,1.8226,8206,4573,166.695,0.189703,7725,159,29,130,5.7959,3534,3637,69,3200,3787,72,334,-150,-3,1,0,0,0,0,0,5573,6638,110,4863,5801,98,710,837,12,2,1,0,0,0,1
ESPORTSTMNT01/1693576,complete,LCK,2021,0,2021/1/21 9:37,3,11.01,2,Blue,jng,Ellim,oe:player:579ae2e0addc18db74179b2a3d33294,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Pantheon,2038,0,3,5,5,11,17,0,0,0,0,1,0,1,0,0.3238,0.8243,0,0,9320,274.3867,0.16845,805.4956,540.5594,36,1.0599,18,0.5299,16,57,1.6781,10289,5856,172.4043,0.1694,10150,175,43,132,5.1521,3847,4101,74,3353,3462,57,494,639,17,1,1,1,1,2,1,5740,6189,109,4921,5285,84,819,904,25,2,2,1,1,3,1
ESPORTSTMNT01/1693576,complete,LCK,2021,0,2021/1/21 9:37,3,11.01,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Nidalee,2038,1,3,2,10,17,11,0,0,0,0,0,0,0,0,0.5005,0.8243,0,0,8360,246.1237,0.156162,718.0864,460.0393,37,1.0893,21,0.6183,10,90,2.6497,10809,6376,187.7134,0.156041,9150,148,27,121,4.3572,3353,3462,57,3847,4101,74,-494,-639,-17,1,2,1,1,1,1,4921,5285,84,5740,6189,109,-819,-904,-25,1,3,1,2,2,1
ESPORTSTMNT01/1693596,complete,LCK,2021,0,2021/1/21 10:36,1,11.01,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Olaf,2184,0,2,3,1,5,15,0,0,0,0,0,0,0,0,0.1374,0.5495,0,1,7791,214.0385,0.118586,1015.9341,899.533,14,0.3846,20,0.5495,12,39,1.0714,10691,5960,163.7363,0.160056,9900,199,28,171,5.467,3129,3371,71,3515,4118,73,-386,-747,-2,0,0,0,0,1,0,4911,5411,103,4961,6225,104,-50,-814,-1,0,0,0,0,3,1
ESPORTSTMNT01/1693596,complete,LCK,2021,0,2021/1/21 10:36,1,11.01,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Graves,2184,1,3,1,9,15,5,0,0,0,0,1,0,1,0,0.4121,0.5495,1,0,16319,448.3242,0.209199,342.6648,739.3407,56,1.5385,30,0.8242,14,124,3.4066,14191,9460,259.8901,0.215755,12750,264,70,194,7.2527,3515,4118,73,3129,3371,71,386,747,2,0,1,0,0,0,0,4961,6225,104,4911,5411,103,50,814,1,0,3,1,0,0,0
ESPORTSTMNT01/1693626,complete,LCK,2021,0,2021/1/21 12:18,2,11.01,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Graves,2011,1,9,1,5,16,8,3,0,0,0,0,0,0,0,0.4774,0.7161,0,0,21114,629.9552,0.296766,638.3988,904.7737,56,1.6708,30,0.8951,15,139,4.1472,15060,10682,318.7071,0.270561,13325,259,61,198,7.7275,3528,3753,71,3302,3677,69,226,76,2,1,0,0,0,1,0,5721,6422,119,4920,5373,102,801,1049,17,1,1,0,0,2,0
ESPORTSTMNT01/1693626,complete,LCK,2021,0,2021/1/21 12:18,2,11.01,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Olaf,2011,0,2,2,5,8,16,0,0,0,0,0,0,0,0,0.2387,0.7161,0,0,13998,417.643,0.199846,1121.2929,1078.2994,12,0.358,16,0.4774,12,46,1.3725,11650,7272,216.9667,0.213062,13670,195,18,177,5.818,3302,3677,69,3528,3753,71,-226,-76,-2,0,1,0,1,0,0,4920,5373,102,5721,6422,119,-801,-1049,-17,0,2,0,1,1,0
ESPORTSTMNT01/1693931,complete,LCK,2021,0,2021/1/22 4:37,1,11.01,2,Blue,jng,Blank,oe:player:e4ef81cce7e4e10033ebb10962dfdd5,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Taliyah,2001,1,3,4,7,18,14,0,0,0,0,0,0,0,0,0.5397,0.9595,0,0,12031,360.7496,0.174228,644.2579,301.3193,46,1.3793,13,0.3898,18,90,2.6987,11412,7054,211.5142,0.162517,9575,198,22,176,5.937,3002,3387,65,3260,3718,63,-258,-331,2,0,0,1,0,1,0,4870,5208,97,4489,5208,89,381,0,8,1,0,1,0,1,1
ESPORTSTMNT01/1693931,complete,LCK,2021,0,2021/1/22 4:37,1,11.01,7,Red,jng,Mir,oe:player:abfd02e2b6f54ea12bc17037b08ff86,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Hecarim,2001,0,2,6,4,14,18,0,0,0,0,0,0,0,0,0.4198,0.9595,0,0,7700,230.8846,0.107057,1004.9475,605.0075,13,0.3898,10,0.2999,12,38,1.1394,9585,5227,156.7316,0.146948,8993,161,16,145,4.8276,3260,3718,63,3002,3387,65,258,331,-2,0,1,0,0,0,1,4489,5208,89,4870,5208,97,-381,0,-8,0,1,1,1,0,1
ESPORTSTMNT01/1694012,complete,LCK,2021,0,2021/1/22 8:44,2,11.01,2,Blue,jng,Mir,oe:player:abfd02e2b6f54ea12bc17037b08ff86,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lillia,2046,1,0,3,13,22,16,0,0,0,0,0,0,0,0,0.6452,1.085,0,0,11305,331.5249,0.119651,736.0117,419.7067,12,0.3519,8,0.2346,12,42,1.2317,10502,6053,177.5073,0.131238,9400,180,20,160,5.2786,3252,3604,71,2905,2806,58,347,798,13,0,1,0,0,0,0,4919,5764,95,5151,4954,81,-232,810,14,0,3,2,3,2,1
ESPORTSTMNT01/1694012,complete,LCK,2021,0,2021/1/22 8:44,2,11.01,7,Red,jng,Blank,oe:player:e4ef81cce7e4e10033ebb10962dfdd5,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Olaf,2046,0,5,3,5,15,22,1,0,0,0,0,0,0,0,0.4399,1.085,0,0,17531,514.1056,0.207782,1199.5894,1095.5132,18,0.5279,18,0.5279,17,68,1.9941,10810,6361,186.5396,0.171246,10625,163,22,141,4.7801,2905,2806,58,3252,3604,71,-347,-798,-13,0,0,0,0,1,0,5151,4954,81,4919,5764,95,232,-810,-14,3,2,1,0,3,2
ESPORTSTMNT01/1694041,complete,LCK,2021,0,2021/1/22 9:48,3,11.01,2,Blue,jng,PangSu,oe:player:cdcfff132d87b57f4ab4ef2e89a1689,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Lillia,1732,0,2,2,0,5,19,0,0,0,0,0,0,0,0,0.1732,0.8314,0,0,8329,288.5335,0.175825,864.1801,569.2725,21,0.7275,7,0.2425,9,34,1.1778,8870,5061,175.3233,0.209374,8645,181,35,146,6.2702,3588,3683,70,3688,3996,75,-100,-313,-5,1,0,0,1,2,1,5247,6300,117,5477,5549,103,-230,751,14,1,0,0,2,2,1
ESPORTSTMNT01/1694041,complete,LCK,2021,0,2021/1/22 9:48,3,11.01,7,Red,jng,Mir,oe:player:abfd02e2b6f54ea12bc17037b08ff86,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Hecarim,1732,1,4,2,10,19,5,0,0,0,0,1,0,1,0,0.6582,0.8314,0,0,9974,345.5196,0.157869,1022.9446,618.7413,14,0.485,12,0.4157,14,45,1.5589,11138,7329,253.8915,0.190235,10283,188,36,152,6.5127,3688,3996,75,3588,3683,70,100,313,5,1,2,1,1,0,0,5477,5549,103,5247,6300,117,230,-751,-14,2,2,1,1,0,0
ESPORTSTMNT01/1694062,complete,LCK,2021,0,2021/1/22 10:43,1,11.01,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Graves,1943,1,2,0,9,16,3,0,0,0,0,1,0,1,0,0.4941,0.5867,0,0,15741,486.0834,0.216797,501.2146,995.6356,47,1.4514,26,0.8029,7,118,3.6438,14505,10266,317.0149,0.228449,12525,306,73,233,9.4493,3370,3744,75,3438,3967,79,-68,-223,-4,0,0,0,0,0,0,5268,6372,121,4843,5677,109,425,695,12,0,2,0,0,1,0
ESPORTSTMNT01/1694062,complete,LCK,2021,0,2021/1/22 10:43,1,11.01,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Olaf,1943,0,1,3,1,3,16,0,0,0,0,0,0,0,0,0.0926,0.5867,0,0,7014,216.5929,0.162001,769.9949,579.403,10,0.3088,23,0.7102,11,55,1.6984,8999,4760,146.9892,0.166298,8975,182,38,144,5.6202,3438,3967,79,3370,3744,75,68,223,4,0,0,0,0,0,0,4843,5677,109,5268,6372,121,-425,-695,-12,0,1,0,0,2,0
ESPORTSTMNT01/1694108,complete,LCK,2021,0,2021/1/22 12:22,2,11.01,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Olaf,1321,1,8,0,8,20,4,2,0,0,0,0,0,0,0,0.9084,1.0901,0,0,13537,614.8524,0.282828,1176.0636,1250.6889,8,0.3634,8,0.3634,8,31,1.408,11382,8412,382.0742,0.254489,9950,166,15,151,7.5397,4580,4696,86,3470,3822,74,1110,874,12,2,1,0,0,1,1,6331,7146,126,5261,6393,120,1070,753,6,2,2,0,0,1,1
ESPORTSTMNT01/1694108,complete,LCK,2021,0,2021/1/22 12:22,2,11.01,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Graves,1321,0,1,4,3,4,20,0,0,0,0,1,0,1,0,0.1817,1.0901,0,0,7750,352.0061,0.230854,549.7199,665.9955,11,0.4996,7,0.3179,6,36,1.6351,7974,5004,227.2824,0.26806,7950,160,21,139,7.2672,3470,3822,74,4580,4696,86,-1110,-874,-12,0,1,1,2,1,0,5261,6393,120,6331,7146,126,-1070,-753,-6,0,1,1,2,2,0
