kills,assists,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,earned gpm,monsterkills,killsat15,assistsat15
2,4,267.6116,0.122537,722.5332,1133.2328,223.5706,155,1,0
2,3,248.0338,0.172614,807.9373,962.7503,179.9638,120,1,1
4,13,279.5418,0.111041,1110.7278,1550.9973,226.1186,134,2,1
2,3,282.8841,0.135107,866.0377,992.8841,171.0782,168,2,1
0,11,276.635,0.0953957,872.9144,1027.0442,148.8962,123,0,0
3,16,308.21,0.117858,1418.3464,1960.2067,212.0711,139,1,1
3,8,178.1222,0.0678503,706.3189,904.1803,197.7049,190,1,0
2,5,201.5723,0.121466,1036.2966,906.7735,207.5857,193,1,1
1,12,393.0386,0.153334,940.4589,1201.6452,203.4359,129,1,5
4,2,527.1069,0.261825,1174.8853,1243.2457,231.606,171,2,0
2,7,360.3854,0.148879,838.5548,1164.713,213.1433,211,1,1
1,2,245.275,0.0930082,744.7371,1184.5363,178.1694,205,1,1
0,0,197.4818,0.174964,865.8169,774.3184,143.3195,135,0,0
3,2,242.3101,0.123806,784.8075,710.8533,212.4974,187,1,0
1,10,280.0241,0.113606,855.2048,1027.8554,181.0602,168,0,0
4,5,204.747,0.115469,977.8072,1057.8072,188.9639,159,1,0
9,5,440.6333,0.235098,788.4612,1087.3033,316.8629,197,2,1
0,5,165.2449,0.116021,793.9535,975.4973,161.2667,176,0,2
3,2,339.8083,0.170174,740.1009,958.335,225.8325,188,0,1
5,7,289.4046,0.15585,749.2129,1155.5298,271.3623,170,1,0
10,3,525.1885,0.243367,923.4087,850.7089,295.8673,175,6,0
1,2,254.8718,0.200194,786.4857,771.3424,165.279,168,1,2
0,5,170.6555,0.0928081,1145.9135,1456.4296,151.855,159,0,1
2,8,546.2762,0.251855,610.9623,731.7992,247.7545,203,0,2
5,0,306.8492,0.206025,750.332,1108.2353,254.6418,170,1,0
3,6,219.2079,0.133072,837.5189,677.1578,237.2044,160,0,0
1,4,271.8866,0.167045,1081.116,1658.2905,164.8804,131,0,2
4,9,240.8503,0.10565,886.7405,1105.3764,213.0558,176,1,0
3,1,259.7242,0.146923,940.9698,748.4253,194.7064,181,1,1
1,6,145.4093,0.0701321,903.8434,683.6744,190.3559,166,1,3
2,7,364.6804,0.144472,783.8006,943.1437,249.5718,136,0,2
1,5,313.3372,0.156904,1009.3372,1219.6716,175.9531,125,1,5
2,10,408.8379,0.13409,855.2367,1267.3745,197.6758,148,0,0
5,4,409.5839,0.167803,1177.2453,1323.9024,240.7174,170,1,2
