gameid,league,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02_3161272,LCK,Spring,0,2023/2/23 8:07,1,13.03,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Azir,2227,0,2,4,3,6,17,0,0,0,0,0,0,0,1,0.1617,0.6197,29479,794.2254,0.374889,520.1167,401.6255,0,0,11,0.2964,7,36,0.9699,14618,9799,264.0054,0.280072,14475,349,343,6,9.4028,3493,5106,95,3126,4753,93,367,353,2,0,0,0,0,0,0,5404,7733,144,5300,8082,154,104,-349,-10,0,0,1,0,1,0
ESPORTSTMNT02_3161272,LCK,Spring,0,2023/2/23 8:07,1,13.03,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Xayah,2227,0,2,3,1,6,17,0,0,0,0,0,0,0,0,0.1617,0.6197,18756,505.3256,0.238523,475.5276,390.6062,0,0,11,0.2964,5,33,0.8891,14028,9209,248.1096,0.263209,13525,348,322,26,9.3758,3181,3230,83,3597,3227,97,-416,3,-14,0,0,0,0,0,0,4791,5579,130,5547,5393,158,-756,186,-28,0,0,0,0,0,0
ESPORTSTMNT02_3161272,LCK,Spring,0,2023/2/23 8:07,1,13.03,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Annie,2227,0,0,4,4,6,17,0,0,0,0,0,0,0,0,0.1617,0.6197,7212,194.3062,0.0917161,343.5923,225.8285,0,0,20,0.5388,21,133,3.5833,7467,2648,71.3426,0.0756909,6910,23,23,0,0.6197,2289,2467,4,2293,2582,15,-4,-115,-11,0,0,0,0,0,0,3181,3545,7,3468,4030,23,-287,-485,-16,0,0,0,0,0,0
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Jax,2557,1,7,0,4,17,7,1,0,0,0,0,0,0,0,0.3989,0.5632,20025,469.8866,0.219438,676.1205,803.8404,0,0,18,0.4224,8,64,1.5018,21119,15627,366.6875,0.268606,20300,417,369,48,9.7849,3324,5021,90,3170,5090,84,154,-69,6,0,0,0,0,0,0,6360,8297,147,4443,7000,115,1917,1297,32,1,0,0,0,0,1
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Vi,2557,1,2,1,10,17,7,0,0,0,0,0,0,0,1,0.3989,0.5632,6538,153.4142,0.0716446,916.8713,1890.1995,0,0,36,0.8447,14,92,2.1588,15468,9976,234.0868,0.171474,14650,307,82,225,7.2038,2851,3557,65,3678,3843,68,-827,-286,-3,0,0,1,1,0,0,4620,5914,108,5753,6221,106,-1133,-307,2,0,1,1,2,0,0
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Akali,2557,1,4,4,6,17,7,0,0,0,0,0,0,0,0,0.3989,0.5632,23504,551.5213,0.257561,684.1455,473.9226,0,0,13,0.305,11,45,1.0559,18804,13312,312.3661,0.228815,18475,401,401,0,9.4095,3188,4896,89,3138,4492,85,50,404,4,0,0,0,0,0,0,4986,7520,132,4974,7507,135,12,13,-3,0,0,1,0,1,0
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Varus,2557,1,4,1,6,17,7,1,0,0,0,0,0,0,0,0.3989,0.5632,33185,778.686,0.363647,313.9851,240.6336,0,0,25,0.5866,10,77,1.8068,19591,14099,330.833,0.242342,17850,453,429,24,10.6296,3584,3440,91,3537,3487,95,47,-47,-4,1,0,0,0,1,0,5586,5988,154,5458,5623,146,128,365,8,1,0,0,0,1,0
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Karma,2557,1,0,1,9,17,7,0,0,0,0,0,0,0,0,0.3989,0.5632,8004,187.8138,0.0877093,328.158,280.8526,0,0,28,0.657,27,159,3.7309,10656,5164,121.1732,0.0887632,9225,44,44,0,1.0325,2292,2267,4,2298,2281,1,-6,-14,3,0,1,1,1,0,1,3295,3385,8,3228,3419,3,67,-34,5,0,1,1,1,0,1
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,6,Red,top,Kingen,oe:player:618a87d272773f68239d8ce5555f39d,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Gnar,2557,0,0,4,0,7,17,0,0,0,0,0,0,0,0,0.1643,0.5632,14176,332.6398,0.169864,668.4709,610.6766,0,0,10,0.2346,11,44,1.0325,15045,9553,224.1611,0.21425,14183,368,356,12,8.6351,3170,5090,84,3324,5021,90,-154,69,-6,0,0,0,0,0,0,4443,7000,115,6360,8297,147,-1917,-1297,-32,0,0,1,1,0,0
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nidalee,2557,0,2,2,2,7,17,0,0,0,0,1,1,0,0,0.1643,0.5632,17854,418.9441,0.213936,659.2491,686.4685,0,0,42,0.9855,9,145,3.4024,13854,8362,196.2143,0.187539,12325,257,72,185,6.0305,3678,3843,68,2851,3557,65,827,286,3,1,0,0,0,0,1,5753,6221,106,4620,5914,108,1133,307,-2,2,0,0,0,1,1
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,8,Red,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sylas,2557,0,1,4,2,7,17,0,0,0,0,0,0,0,0,0.1643,0.5632,13958,327.5244,0.167252,821.1811,577.9194,0,0,6,0.1408,11,35,0.8213,15965,10473,245.7489,0.234883,16110,378,370,8,8.8698,3138,4492,85,3188,4896,89,-50,-404,-4,0,0,0,0,0,0,4974,7507,135,4986,7520,132,-12,-13,3,0,1,0,0,0,1
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,9,Red,bot,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Caitlyn,2557,0,2,2,3,7,17,0,0,0,0,0,0,0,0,0.1643,0.5632,30834,723.5197,0.369469,366.5702,482.2057,0,0,19,0.4458,7,69,1.6191,18162,12670,297.3015,0.284156,18325,478,434,44,11.2163,3537,3487,95,3584,3440,91,-47,47,4,0,1,0,1,0,0,5458,5623,146,5586,5988,154,-128,-365,-8,0,1,0,1,0,0
ESPORTSTMNT02_3161348,LCK,Spring,0,2023/2/23 9:05,2,13.03,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lux,2557,0,2,5,2,7,17,0,0,0,0,0,0,0,0,0.1643,0.5632,6633,155.6433,0.07948,366.2652,150.7391,0,0,15,0.352,27,121,2.8393,9022,3530,82.8314,0.0791709,8025,27,27,0,0.6336,2298,2281,1,2292,2267,4,6,14,-3,1,0,1,0,1,1,3228,3419,3,3295,3385,8,-67,34,-5,1,0,1,0,1,1
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,1,Blue,top,Kingen,oe:player:618a87d272773f68239d8ce5555f39d,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Gnar,1818,1,2,1,5,13,5,1,0,0,0,0,0,0,0,0.429,0.5941,17888,590.363,0.25703,639.703,435.9406,0,0,6,0.198,7,35,1.1551,13139,9155,302.1452,0.222177,11958,246,227,19,8.1188,3362,4775,85,3338,4922,91,24,-147,-6,0,0,0,0,0,0,5078,7138,119,4767,6938,129,311,200,-10,0,0,0,0,0,0
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lee Sin,1818,1,3,0,6,13,5,0,0,0,0,0,0,0,0,0.429,0.5941,9570,315.8416,0.13751,699.736,1259.3729,0,0,13,0.429,10,54,1.7822,12055,8071,266.3696,0.195869,10500,204,40,164,6.7327,3065,3456,66,3133,3688,73,-68,-232,-7,0,0,0,0,1,0,5182,5719,99,4479,5576,104,703,143,-5,0,2,0,0,1,1
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Akali,1818,1,3,1,6,13,5,0,0,0,0,0,0,0,0,0.429,0.5941,16778,553.7294,0.241081,729.0759,491.5842,0,0,8,0.264,3,36,1.1881,12910,8926,294.5875,0.21662,12940,282,265,17,9.3069,3283,5051,94,3079,4568,85,204,483,9,0,0,0,0,0,0,5654,8244,150,4742,7135,136,912,1109,14,1,2,0,0,0,1
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,4,Blue,bot,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Caitlyn,1818,1,4,2,3,13,5,0,0,0,0,0,0,0,1,0.429,0.5941,16639,549.1419,0.239083,406.5017,334.4884,0,0,15,0.495,5,49,1.6172,14946,10962,361.7822,0.266032,12625,298,286,12,9.835,3496,3072,93,3120,3151,73,376,-79,20,0,0,1,0,1,0,6930,5673,155,4724,5402,119,2206,271,36,1,1,1,0,1,0
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lux,1818,1,1,1,6,13,5,0,0,0,0,0,0,0,0,0.429,0.5941,8720,287.7888,0.125296,295.0165,176.7987,0,0,10,0.33,15,93,3.0693,8076,4092,135.0495,0.099302,7175,16,16,0,0.5281,2142,2434,1,2424,2439,2,-282,-5,-1,0,0,0,1,0,0,3641,3804,4,3363,3306,8,278,498,-4,1,1,0,1,0,1
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,6,Red,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Fiora,1818,0,0,2,1,5,13,0,0,0,0,0,0,0,0,0.165,0.5941,7527,248.4158,0.140345,709.3729,711.4521,0,0,6,0.198,7,30,0.9901,10878,6894,227.5248,0.249505,10875,273,269,4,9.0099,3338,4922,91,3362,4775,85,-24,147,6,0,0,0,0,0,0,4767,6938,129,5078,7138,119,-311,-200,10,0,0,0,0,0,0
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Vi,1818,0,1,4,3,5,13,0,0,0,0,1,0,1,0,0.165,0.5941,5656,186.6667,0.105459,839.0099,1331.6832,0,0,13,0.429,10,45,1.4851,8584,4600,151.8152,0.166478,8350,166,19,147,5.4785,3133,3688,73,3065,3456,66,68,232,7,0,1,0,0,0,0,4479,5576,104,5182,5719,99,-703,-143,5,0,1,1,0,2,0
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Ryze,1818,0,2,2,2,5,13,0,0,0,0,0,0,0,0,0.165,0.5941,15945,526.2376,0.297304,662.9373,491.9142,0,0,7,0.231,7,31,1.0231,11093,7109,234.6205,0.257287,10675,278,278,0,9.1749,3079,4568,85,3283,5051,94,-204,-483,-9,0,0,0,0,0,0,4742,7135,136,5654,8244,150,-912,-1109,-14,0,0,1,1,2,0
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Ezreal,1818,0,1,1,3,5,13,0,0,0,0,1,0,1,0,0.165,0.5941,18326,604.8185,0.341699,468.5149,311.1881,0,0,5,0.165,5,20,0.6601,10548,6564,216.6337,0.237561,10325,256,251,5,8.4488,3120,3151,73,3496,3072,93,-376,79,-20,0,1,0,0,0,1,4724,5402,119,6930,5673,155,-2206,-271,-36,0,1,0,1,1,1
ESPORTSTMNT02_3160419,LCK,Spring,0,2023/2/23 10:09,3,13.03,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Karma,1818,0,1,4,3,5,13,0,0,0,0,1,1,0,0,0.165,0.5941,6178,203.8944,0.115192,419.868,296.2706,0,0,10,0.33,15,86,2.8383,6448,2464,81.3201,0.0891688,6375,17,17,0,0.5611,2424,2439,2,2142,2434,1,282,5,1,1,0,0,0,0,0,3363,3306,8,3641,3804,4,-278,-498,4,1,0,1,1,1,0
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,1,Blue,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gnar,1841,1,2,1,6,15,10,0,0,0,0,0,0,0,0,0.4889,0.8148,13133,428.0174,0.193437,661.3688,581.0646,0,0,12,0.3911,4,41,1.3362,13946,9915,323.1396,0.253764,12683,288,256,32,9.3862,3512,5274,86,3107,4559,80,405,715,6,1,0,0,0,0,1,5293,7817,135,4677,7181,125,616,636,10,1,0,0,0,0,1
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Wukong,1841,1,5,4,3,15,10,0,0,0,0,0,0,0,0,0.4889,0.8148,6820,222.2705,0.100452,912.6127,886.0511,0,0,13,0.4237,11,64,2.0858,11435,7404,241.3036,0.189496,10775,164,23,141,5.3449,3152,3082,60,3419,3072,58,-267,10,2,1,0,1,2,1,0,5073,5277,94,4804,5265,94,269,12,0,1,0,1,2,1,0
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gragas,1841,1,3,2,5,15,10,1,0,0,0,0,0,0,0,0.4889,0.8148,20950,682.7811,0.308574,826.7681,721.1407,0,0,11,0.3585,7,38,1.2385,11660,7629,248.6366,0.195255,10775,255,243,12,8.3107,3136,4764,86,3236,4699,84,-100,65,2,0,0,1,0,1,0,4877,7498,140,5272,8050,146,-395,-552,-6,0,0,1,0,1,0
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lucian,1841,1,3,2,7,15,10,1,0,0,0,0,0,0,1,0.4889,0.8148,20453,666.5834,0.301253,344.3889,183.2591,0,0,15,0.4889,6,48,1.5644,14150,10119,329.7882,0.258985,14050,312,296,16,10.1684,3208,2994,85,3220,3028,77,-12,-34,8,0,0,1,0,2,1,4936,4758,137,5113,4957,137,-177,-199,0,0,0,1,0,2,1
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nami,1841,1,2,1,11,15,10,0,0,0,0,0,0,0,0,0.4889,0.8148,6537,213.0473,0.0962839,267.0505,137.8924,0,0,3,0.0978,18,74,2.4117,8036,4005,130.5269,0.1025,7150,7,7,0,0.2281,2322,2463,3,2617,2761,3,-295,-298,0,0,1,0,1,2,0,3214,3831,3,3544,4230,4,-330,-399,-1,0,1,0,1,2,0
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,6,Red,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,1841,0,0,4,1,10,15,0,0,0,0,0,0,0,0,0.3259,0.8148,10379,338.2618,0.191919,504.4106,353.0581,0,0,3,0.0978,5,22,0.717,9138,5107,166.4422,0.167348,9210,230,230,0,7.4959,3107,4559,80,3512,5274,86,-405,-715,-6,0,0,1,1,0,0,4677,7181,125,5293,7817,135,-616,-636,-10,0,0,1,1,0,0
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Vi,1841,0,3,3,5,10,15,0,0,0,0,1,0,1,0,0.3259,0.8148,7950,259.0983,0.147004,756.4041,1337.4362,0,0,14,0.4563,15,58,1.8903,9473,5442,177.3601,0.178326,9175,167,24,143,5.4427,3419,3072,58,3152,3082,60,267,-10,-2,2,1,0,1,0,1,4804,5265,94,5073,5277,94,-269,-12,0,2,1,0,1,0,1
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sylas,1841,0,2,3,4,10,15,0,0,0,0,0,0,0,0,0.3259,0.8148,15199,495.3504,0.281047,861.9337,746.0728,0,0,8,0.2607,5,27,0.88,12048,8017,261.2819,0.262708,11925,286,282,4,9.321,3236,4699,84,3136,4764,86,100,-65,-2,0,1,0,0,0,1,5272,8050,146,4877,7498,140,395,552,6,0,1,0,0,0,1
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,9,Red,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Zeri,1841,0,4,3,2,10,15,1,0,0,0,1,0,1,0,0.3259,0.8148,16002,521.5209,0.295895,537.2624,608.5714,0,0,18,0.5866,5,52,1.6947,13171,9140,297.8816,0.299509,11175,314,294,20,10.2336,3220,3028,77,3208,2994,85,12,34,-8,0,2,1,0,0,1,5113,4957,137,4936,4758,137,177,199,0,0,2,1,0,0,1
ESPORTSTMNT02_3161391,LCK,Spring,0,2023/2/23 11:40,1,13.03,10,Red,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Lulu,1841,0,1,2,8,10,15,0,0,0,0,1,1,0,0,0.3259,0.8148,4550,148.289,0.0841346,286.7355,151.5155,0,0,9,0.2933,24,88,2.868,6842,2811,91.6133,0.0921084,6550,10,10,0,0.3259,2617,2761,3,2322,2463,3,295,298,0,1,2,0,0,1,0,3544,4230,4,3214,3831,3,330,399,1,1,2,0,0,1,0
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,1,Blue,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Gnar,1665,0,1,2,4,12,24,0,0,0,0,0,0,0,0,0.4324,1.2973,11084,399.4234,0.190114,680.9009,578.0901,0,0,4,0.1441,5,19,0.6847,8880,5208,187.6757,0.187122,9058,207,192,15,7.4595,3524,4982,76,4246,5205,100,-722,-223,-24,1,0,0,2,0,1,5033,7913,124,6701,8651,170,-1668,-738,-46,1,0,0,2,0,1
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sejuani,1665,0,4,3,6,12,24,0,0,0,0,0,0,0,0,0.4324,1.2973,9485,341.8018,0.162687,960.6847,1447.1351,0,0,15,0.5405,18,52,1.8739,9330,5658,203.8919,0.203291,9525,158,46,112,5.6937,3475,3777,63,3819,3461,59,-344,316,4,1,3,2,1,4,1,5757,6178,103,5850,5845,97,-93,333,6,3,3,2,3,4,1
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sylas,1665,0,0,6,6,12,24,0,0,0,0,0,0,0,0,0.4324,1.2973,10532,379.5315,0.180646,804.5045,501.7297,0,0,2,0.0721,5,22,0.7928,8360,4688,168.9369,0.168438,8210,198,198,0,7.1351,3174,4513,80,3451,4667,93,-277,-154,-13,0,3,1,0,0,0,4575,6630,113,5274,7315,136,-699,-685,-23,0,4,2,0,2,1
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,4,Blue,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ezreal,1665,0,7,5,3,12,24,1,0,0,0,1,1,0,0,0.4324,1.2973,17748,639.5676,0.304415,589.6577,329.5495,0,0,14,0.5045,5,30,1.0811,12920,9248,333.2613,0.332284,12475,274,256,18,9.8739,4961,3522,91,4250,3393,70,711,129,21,4,1,1,3,1,2,7194,6518,155,5907,5509,120,1287,1009,35,4,2,1,3,1,3
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ashe,1665,0,0,8,10,12,24,0,0,0,0,1,0,1,0,0.4324,1.2973,9453,340.6486,0.162139,541.009,294.1622,0,0,22,0.7928,12,127,4.5766,6702,3030,109.1892,0.108864,6550,29,29,0,1.045,2582,2300,2,3037,2235,11,-455,65,-9,0,4,2,0,4,2,3832,3643,10,4161,3800,19,-329,-157,-9,0,6,3,0,4,2
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,6,Red,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Yasuo,1665,1,7,1,4,24,12,2,0,0,0,0,0,0,0,0.8649,1.2973,15677,564.9369,0.203634,596.6126,907.7117,0,0,8,0.2883,6,35,1.2613,15255,11583,417.4054,0.27669,13525,322,266,56,11.6036,4246,5205,100,3524,4982,76,722,223,24,2,0,1,1,0,0,6701,8651,170,5033,7913,124,1668,738,46,2,0,1,1,0,0
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,1665,1,8,3,11,24,12,2,0,0,0,0,0,0,0,0.8649,1.2973,14627,527.0991,0.189996,1189.0811,1080.036,0,0,10,0.3604,9,47,1.6937,12509,8837,318.4505,0.211094,10325,162,28,134,5.8378,3819,3461,59,3475,3777,63,344,-316,-4,1,4,1,1,3,2,5850,5845,97,5757,6178,103,93,-333,-6,3,4,1,3,3,2
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gragas,1665,1,1,2,14,24,12,0,0,0,0,0,0,0,0,0.8649,1.2973,21239,765.3694,0.275881,902.6306,817.1532,0,0,7,0.2523,6,23,0.8288,10997,7325,263.964,0.174975,10285,212,204,8,7.6396,3451,4667,93,3174,4513,80,277,154,13,0,0,0,0,3,1,5274,7315,136,4575,6630,113,699,685,23,0,2,1,0,4,2
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Jhin,1665,1,7,3,7,24,12,2,0,0,0,0,0,0,0,0.8649,1.2973,14511,522.9189,0.188489,379.8559,180.2523,0,0,13,0.4685,7,26,0.9369,12622,8950,322.5225,0.213793,11125,225,221,4,8.1081,4250,3393,70,4961,3522,91,-711,-129,-21,3,1,2,4,1,1,5907,5509,120,7194,6518,155,-1287,-1009,-35,3,1,3,4,2,1
ESPORTSTMNT02_3162355,LCK,Spring,0,2023/2/23 12:33,2,13.03,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Caitlyn,1665,1,1,3,11,24,12,0,0,0,0,0,0,0,1,0.8649,1.2973,10932,393.9459,0.142,336.4324,183.1351,0,0,23,0.8288,9,116,4.1802,8840,5168,186.2342,0.123448,7225,42,42,0,1.5135,3037,2235,11,2582,2300,2,455,-65,9,0,4,2,0,4,2,4161,3800,19,3832,3643,10,329,157,9,0,4,2,0,6,3
ESPORTSTMNT02_3160953,LCK,Spring,0,2023/2/24 8:07,1,13.03,1,Blue,top,Doran,oe:player:a1f3b2bb3f36e5113237f92d76dc4c8,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Jax,1567,1,6,1,2,16,5,1,0,0,0,0,0,0,0,0.6126,0.8041,15908,609.113,0.208258,761.889,698.06,0,0,2,0.0766,4,22,0.8424,11839,8367,320.3701,0.226387,11700,217,205,12,8.3089,3454,4989,88,3098,4832,72,356,157,16,0,0,0,0,0,0,5038,7285,116,4994,7445,115,44,-160,1,1,0,1,0,1,1
