gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15
ESPORTSTMNT03_2546137,complete,LCK,2022,0,2022/2/18 5:07,1,12.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Caitlyn,1955,1,9,5,8,22,25,2,0,0,0,0,0,0,1,0.6752,1.4425,1,0,30283,929.4015,0.312331,400.6957,443.5396,14,0.4297,15,0.4604,8,44,1.3504,16736,12472,382.7724,0.276927,15925,291,241,50,8.9309,3648,3507,87,3799,3201,74,-151,306,13,1,1,2,1,2,1,6478,5525,137,6351,5641,130,127,-116,7,1,2,2,1,3
ESPORTSTMNT03_2546195,complete,LCK,2022,0,2022/2/18 8:52,2,12.03,4,Blue,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Jinx,1321,0,3,2,1,8,20,0,0,0,0,0,0,0,0,0.3634,1.2718,0,1,9106,413.5958,0.280651,380.212,151.7033,8,0.3634,5,0.2271,1,15,0.6813,9169,6199,281.5594,0.256154,9150,204,191,13,9.2657,3911,2950,78,4298,4472,97,-387,-1522,-19,2,0,2,3,0,0,5478,5136,124,7143,6780,143,-1665,-1644,-19,2,1,2,3,2
ESPORTSTMNT03_2546195,complete,LCK,2022,0,2022/2/18 8:52,2,12.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Aphelios,1321,1,9,0,3,20,8,1,1,0,0,0,0,0,0,0.9084,1.2718,1,0,11867,539.0008,0.274331,295.14,276.4724,13,0.5905,4,0.1817,6,29,1.3172,12604,9634,437.5776,0.279925,10275,213,201,12,9.6745,4298,4472,97,3911,2950,78,387,1522,19,3,0,0,2,0,2,7143,6780,143,5478,5136,124,1665,1644,19,3,2,0,2,1
ESPORTSTMNT03_2546210,complete,LCK,2022,0,2022/2/18 9:39,1,12.03,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Zeri,1577,1,3,1,6,17,7,1,0,0,0,0,0,0,0,0.6468,0.9131,2,0,11565,440.0127,0.182112,265.948,293.7984,15,0.5707,10,0.3805,6,38,1.4458,12436,8944,340.2917,0.2265,12333,269,245,24,10.2346,3253,3589,89,3688,3292,89,-435,297,0,0,0,0,1,0,0,5723,6265,158,5438,5510,143,285,755,15,0,0,0,1,0
ESPORTSTMNT03_2546210,complete,LCK,2022,0,2022/2/18 9:39,1,12.03,9,Red,bot,Ice,oe:player:8bac58409e91b96ecd05f6d8f053e07,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aphelios,1577,0,2,2,1,7,17,0,0,0,0,1,1,0,0,0.2663,0.9131,0,2,4561,173.532,0.1527,377.1972,329.3722,8,0.3044,6,0.2283,3,22,0.837,10091,6599,251.0717,0.262222,9775,261,253,8,9.9302,3688,3292,89,3253,3589,89,435,-297,0,1,0,0,0,0,0,5438,5510,143,5723,6265,158,-285,-755,-15,1,0,0,0,0
ESPORTSTMNT03_2546263,complete,LCK,2022,0,2022/2/18 11:33,2,12.03,4,Blue,bot,Ice,oe:player:8bac58409e91b96ecd05f6d8f053e07,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Jinx,1923,0,2,7,1,9,29,0,0,0,0,0,0,0,0,0.2808,1.1856,0,0,8435,263.1825,0.149179,555.6318,164.2434,15,0.468,6,0.1872,7,18,0.5616,12765,8567,267.3011,0.260393,12650,291,279,12,9.0796,3301,3070,90,3339,2748,72,-38,322,18,0,0,0,1,2,0,5503,5018,139,5290,4943,119,213,75,20,1,0,1,1,3
ESPORTSTMNT03_2546263,complete,LCK,2022,0,2022/2/18 11:33,2,12.03,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Jhin,1923,1,5,4,8,29,9,0,0,0,0,0,0,0,0,0.9048,1.1856,0,0,17165,535.5694,0.181931,637.9407,335.1638,15,0.468,10,0.312,7,43,1.3417,13008,8810,274.883,0.208451,12700,267,243,24,8.3307,3339,2748,72,3301,3070,90,38,-322,-18,1,2,0,0,0,0,5290,4943,119,5503,5018,139,-213,-75,-20,1,3,1,1,0
ESPORTSTMNT03_2546764,complete,LCK,2022,0,2022/2/19 7:17,1,12.03,4,Blue,bot,Hans SamD,oe:player:90b5929ccb644ca52c504f4376faad3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Jhin,1921,1,7,1,8,19,6,1,0,0,0,1,0,1,0,0.5934,0.7808,0,0,13456,420.2811,0.222829,239.1879,84.3623,16,0.4997,9,0.2811,7,31,0.9682,15761,11566,361.2493,0.25987,13925,304,285,19,9.4951,3444,3723,91,3197,3564,87,247,159,4,0,1,0,0,0,0,6021,6032,145,4759,5307,135,1262,725,10,1,2,0,0,0
ESPORTSTMNT03_2546764,complete,LCK,2022,0,2022/2/19 7:17,1,12.03,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Jinx,1921,0,0,2,4,6,19,0,0,0,0,0,0,0,0,0.1874,0.7808,0,0,7275,227.2254,0.172827,336.1062,169.6304,18,0.5622,13,0.406,7,40,1.2493,12191,7996,249.7449,0.257563,11225,334,306,28,10.4321,3197,3564,87,3444,3723,91,-247,-159,-4,0,0,0,0,1,0,4759,5307,135,6021,6032,145,-1262,-725,-10,0,0,0,1,2
ESPORTSTMNT03_2546797,complete,LCK,2022,0,2022/2/19 8:40,2,12.03,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Jinx,2569,0,1,3,2,4,13,0,0,0,0,0,0,0,0,0.0934,0.397,0,0,25837,603.4332,0.279785,470.3542,268.26,22,0.5138,23,0.5372,6,58,1.3546,17569,12053,281.5025,0.316511,16850,454,411,43,10.6033,3160,3193,84,3288,3146,88,-128,47,-4,0,0,0,0,0,0,5042,5751,142,5055,5617,140,-13,134,2,0,0,0,0,0
ESPORTSTMNT03_2546797,complete,LCK,2022,0,2022/2/19 8:40,2,12.03,9,Red,bot,Hans SamD,oe:player:90b5929ccb644ca52c504f4376faad3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Caitlyn,2569,1,5,0,6,13,4,1,0,0,0,0,0,0,0,0.3036,0.397,0,0,22927,535.4691,0.309665,376.4188,299.6263,20,0.4671,21,0.4905,6,84,1.9619,18822,13306,310.7668,0.282398,15625,396,374,22,9.2487,3288,3146,88,3160,3193,84,128,-47,4,0,0,0,0,0,0,5055,5617,140,5042,5751,142,13,-134,-2,0,0,0,0,0
ESPORTSTMNT03_2546815,complete,LCK,2022,0,2022/2/19 9:52,1,12.03,4,Blue,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Aphelios,1772,1,5,1,3,12,5,2,0,0,0,0,0,0,0,0.4063,0.5756,0,0,12258,415.0564,0.223482,112.8555,237.2573,21,0.7111,13,0.4402,9,49,1.6591,12621,8730,295.5982,0.253692,11200,259,247,12,8.7698,3169,3002,85,3284,3062,87,-115,-60,-2,0,0,0,0,0,0,4954,5725,144,4855,5336,132,99,389,12,0,0,0,0,0
ESPORTSTMNT03_2546815,complete,LCK,2022,0,2022/2/19 9:52,1,12.03,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Jinx,1772,0,0,1,1,5,12,0,0,0,0,0,0,0,0,0.1693,0.5756,0,0,6071,205.5643,0.193461,318.7585,170.1467,18,0.6095,13,0.4402,8,37,1.2528,10617,6726,227.7427,0.250131,10450,267,240,27,9.0406,3284,3062,87,3169,3002,85,115,60,2,0,0,0,0,0,0,4855,5336,132,4954,5725,144,-99,-389,-12,0,0,0,0,0
ESPORTSTMNT03_2546854,complete,LCK,2022,0,2022/2/19 11:37,2,12.03,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Jhin,2703,1,4,2,7,16,12,0,0,0,0,0,0,0,0,0.3552,0.6215,1,0,30888,685.6382,0.253634,333.8069,136.6482,19,0.4218,12,0.2664,6,61,1.3541,19020,13231,293.6959,0.25583,17500,391,354,37,8.6792,3611,3480,90,2946,2777,77,665,703,13,1,0,0,0,0,1,5988,5503,145,4898,5373,141,1090,130,4,1,0,0,0,0
ESPORTSTMNT03_2546854,complete,LCK,2022,0,2022/2/19 11:37,2,12.03,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Aphelios,2703,0,4,3,4,12,16,1,0,0,0,0,0,0,0,0.2664,0.6215,0,1,24844,551.4761,0.309656,417.1587,491.5205,29,0.6437,11,0.2442,10,52,1.1543,19457,13668,303.3962,0.272679,18650,415,332,83,9.212,2946,2777,77,3611,3480,90,-665,-703,-13,0,0,1,1,0,0,4898,5373,141,5988,5503,145,-1090,-130,-4,0,0,1,1,0
ESPORTSTMNT03_2546882,complete,LCK,2022,0,2022/2/19 12:45,3,12.03,4,Blue,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Aphelios,2702,1,5,1,6,16,9,0,0,0,0,0,0,0,0,0.3553,0.5551,0,0,28103,624.0489,0.291051,185.0629,487.883,31,0.6884,14,0.3109,11,66,1.4656,19624,13837,307.2613,0.267361,17375,418,359,59,9.282,3289,3103,84,2964,3123,73,325,-20,11,0,0,0,0,0,0,5393,5375,140,4633,5458,121,760,-83,19,1,1,0,0,1
ESPORTSTMNT03_2546882,complete,LCK,2022,0,2022/2/19 12:45,3,12.03,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Jhin,2702,0,0,2,3,9,16,0,0,0,0,0,0,0,0,0.1999,0.5551,0,0,14124,313.6343,0.16669,353.0052,211.0437,14,0.3109,15,0.3331,3,46,1.0215,16638,10851,240.9548,0.235303,16675,400,368,32,8.8823,2964,3123,73,3289,3103,84,-325,20,-11,0,0,0,0,0,0,4633,5458,121,5393,5375,140,-760,83,-19,0,1,0,1,1
ESPORTSTMNT03_2547358,complete,LCK,2022,0,2022/2/20 6:17,1,12.03,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Caitlyn,2099,0,1,1,1,2,8,0,0,0,0,0,0,0,0,0.0572,0.2859,0,0,8666,247.718,0.213029,362.0581,296.8556,12,0.343,11,0.3144,3,27,0.7718,13483,8925,255.1215,0.276598,12975,338,326,12,9.6617,3431,3312,91,3219,3365,87,212,-53,4,0,0,0,0,0,0,5485,5443,138,4924,5480,129,561,-37,9,0,0,0,0,0
ESPORTSTMNT03_2547358,complete,LCK,2022,0,2022/2/20 6:17,1,12.03,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Ezreal,2099,1,3,0,1,8,2,1,1,0,0,0,0,0,0,0.2287,0.2859,0,0,14177,405.2501,0.266095,352.7108,233.7685,17,0.4859,13,0.3716,6,45,1.2863,16647,12089,345.5646,0.278259,14350,405,340,65,11.5769,3219,3365,87,3431,3312,91,-212,53,-4,0,0,0,0,0,0,4924,5480,129,5485,5443,138,-561,37,-9,0,0,0,0,0
ESPORTSTMNT03_2547417,complete,LCK,2022,0,2022/2/20 8:44,2,12.03,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Jinx,1790,1,2,1,2,9,9,1,0,0,0,0,0,0,0,0.3017,0.6034,0,0,8074,270.6369,0.160132,244.1899,119.3631,12,0.4022,16,0.5363,3,35,1.1732,13053,9127,305.933,0.277741,10875,316,292,24,10.5922,3380,3202,82,3297,3236,87,83,-34,-5,0,1,1,0,0,1,5355,6100,141,5175,5882,150,180,218,-9,0,1,1,0,0
ESPORTSTMNT03_2547417,complete,LCK,2022,0,2022/2/20 8:44,2,12.03,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Jhin,1790,0,1,2,2,9,9,0,0,0,0,0,0,0,0,0.3017,0.6034,0,0,8700,291.6201,0.210873,416.8492,253.2737,15,0.5028,11,0.3687,7,35,1.1732,11259,7333,245.7989,0.262722,10675,307,287,20,10.2905,3297,3236,87,3380,3202,82,-83,34,5,0,0,1,0,1,1,5175,5882,150,5355,6100,141,-180,-218,9,0,0,1,0,1
ESPORTSTMNT03_2547435,complete,LCK,2022,0,2022/2/20 9:40,3,12.03,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Jinx,2381,1,5,0,5,14,7,2,1,0,0,0,0,0,0,0.3528,0.5292,0,0,16432,414.0781,0.255918,301.2852,157.8748,15,0.378,20,0.504,3,61,1.5372,18321,13188,332.331,0.280207,14825,393,340,53,9.9034,3369,3282,84,3558,3692,94,-189,-410,-10,0,0,0,0,0,0,4814,5188,127,6260,7046,165,-1446,-1858,-38,0,0,0,0,0
ESPORTSTMNT03_2547435,complete,LCK,2022,0,2022/2/20 9:40,3,12.03,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Kalista,2381,0,1,2,2,7,14,0,0,0,0,0,0,0,0,0.1764,0.5292,0,0,9977,251.4154,0.154718,407.3247,362.9987,42,1.0584,25,0.63,4,89,2.2428,17181,12048,303.6035,0.277494,16550,430,398,32,10.8358,3558,3692,94,3369,3282,84,189,410,10,0,0,0,0,0,0,6260,7046,165,4814,5188,127,1446,1858,38,0,0,0,0,0
ESPORTSTMNT03_2547455,complete,LCK,2022,0,2022/2/20 10:44,1,12.03,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Jinx,2374,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.2022,0,0,13287,335.813,0.233335,302.4516,119.444,19,0.4802,28,0.7077,8,52,1.3142,15058,9940,251.2216,0.263523,14650,395,375,20,9.9832,3139,2835,82,3060,2768,79,79,67,3,0,0,0,0,0,0,5302,5010,136,4983,5037,137,319,-27,-1,0,0,0,0,0
ESPORTSTMNT03_2547455,complete,LCK,2022,0,2022/2/20 10:44,1,12.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Aphelios,2374,1,1,0,6,8,0,0,0,0,0,0,0,0,0,0.2022,0.2022,0,0,18605,470.219,0.386316,188.77,344.7852,18,0.4549,21,0.5307,10,63,1.5922,17526,12408,313.5973,0.273433,14725,439,411,28,11.0952,3060,2768,79,3139,2835,82,-79,-67,-3,0,0,0,0,0,0,4983,5037,137,5302,5010,136,-319,27,1,0,0,0,0,0
ESPORTSTMNT03_2547511,complete,LCK,2022,0,2022/2/20 12:30,2,12.03,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Tristana,2457,1,7,3,8,28,20,1,1,0,0,0,0,0,0,0.6838,1.1722,0,1,23707,578.9255,0.287965,473.6264,665.1282,50,1.221,29,0.7082,7,83,2.0269,20629,15341,374.6276,0.288135,18650,442,383,59,10.7937,2933,2617,69,4073,3601,95,-1140,-984,-26,0,1,0,2,1,1,5965,4895,127,6355,5165,128,-390,-270,-1,1,1,0,3,1
ESPORTSTMNT03_2547511,complete,LCK,2022,0,2022/2/20 12:30,2,12.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Jinx,2457,0,10,6,6,20,28,1,0,0,0,0,0,0,0,0.4884,1.1722,1,0,33566,819.6825,0.358937,476.044,232.6252,13,0.3175,32,0.7814,5,74,1.8071,20126,14838,362.3443,0.315083,21855,373,318,55,9.1087,4073,3601,95,2933,2617,69,1140,984,26,2,1,1,0,1,0,6355,5165,128,5965,4895,127,390,270,1,3,1,2,1,1
ESPORTSTMNT03_2547540,complete,LCK,2022,0,2022/2/20 13:35,3,12.03,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Aphelios,1780,1,10,0,2,20,5,2,1,1,0,0,0,0,0,0.6742,0.8427,0,0,16114,543.1685,0.250766,222.9438,300.0674,17,0.573,9,0.3034,8,45,1.5169,15020,11114,374.6292,0.301359,12650,307,281,26,10.3483,3474,2860,81,3217,3317,82,257,-457,-1,1,0,0,0,0,1,5896,5592,142,5097,5317,126,799,275,16,1,0,0,0,0
ESPORTSTMNT03_2547540,complete,LCK,2022,0,2022/2/20 13:35,3,12.03,9,Red,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Jinx,1780,0,0,5,0,5,20,0,0,0,0,0,0,0,0,0.1685,0.8427,0,0,6770,228.2022,0.218747,393.2697,165.7416,15,0.5056,14,0.4719,7,37,1.2472,10914,7008,236.2247,0.257943,11025,276,254,22,9.3034,3217,3317,82,3474,2860,81,-257,457,1,0,0,1,1,0,0,5097,5317,126,5896,5592,142,-799,-275,-16,0,0,2,1,0
ESPORTSTMNT03_2568793,complete,LCK,2022,0,2022/2/23 7:06,1,12.03,4,Blue,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Aphelios,2040,0,2,4,3,8,20,0,0,0,0,0,0,0,0,0.2353,0.8235,0,1,18195,535.1471,0.350686,512.5,340.2647,15,0.4412,10,0.2941,5,31,0.9118,15007,10569,310.8529,0.312067,14775,366,333,33,10.7647,3637,3539,91,3636,3259,86,1,280,5,1,0,0,1,0,0,5351,5417,144,6131,5443,139,-780,-26,5,1,0,0,2,1
ESPORTSTMNT03_2568793,complete,LCK,2022,0,2022/2/23 7:06,1,12.03,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jinx,2040,1,12,0,7,20,8,2,1,0,0,1,1,0,0,0.5882,0.8235,1,0,25600,752.9412,0.311705,327.0588,192.2941,21,0.6176,10,0.2941,8,52,1.5294,18689,14251,419.1471,0.327716,17050,364,314,50,10.7059,3636,3259,86,3637,3539,91,-1,-280,-5,1,0,0,1,0,0,6131,5443,139,5351,5417,144,780,26,-5,2,1,0,1,0
ESPORTSTMNT03_2568857,complete,LCK,2022,0,2022/2/23 8:52,2,12.03,4,Blue,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Jinx,1673,0,1,4,0,2,17,0,0,0,0,0,0,0,0,0.0717,0.6814,0,1,9611,344.6862,0.319154,410.4603,182.0084,8,0.2869,12,0.4304,2,30,1.0759,10315,6627,237.6689,0.284075,9450,286,259,27,10.257,3335,3253,90,3896,3707,99,-561,-454,-9,0,0,1,1,0,0,5179,5116,150,6479,5936,156,-1300,-820,-6,0,0,1,2,1
ESPORTSTMNT03_2568857,complete,LCK,2022,0,2022/2/23 8:52,2,12.03,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jhin,1673,1,7,0,7,17,2,1,0,0,0,0,0,0,0,0.6097,0.6814,1,0,18001,645.5828,0.299498,331.8828,188.9659,13,0.4662,7,0.251,4,31,1.1118,13752,10064,360.9325,0.274042,12200,282,254,28,10.1136,3896,3707,99,3335,3253,90,561,454,9,1,0,0,0,0,1,6479,5936,156,5179,5116,150,1300,820,6,2,1,0,0,0
ESPORTSTMNT03_2568861,complete,LCK,2022,0,2022/2/23 9:45,1,12.03,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Caitlyn,1805,1,10,4,10,22,11,3,2,0,0,1,0,1,0,0.7313,1.097,0,0,16001,531.8892,0.222434,249.8061,233.1524,15,0.4986,17,0.5651,6,56,1.8615,16186,12228,406.4709,0.286581,13250,269,245,24,8.9418,4394,3296,84,4450,3913,82,-56,-617,2,1,2,3,3,3,0,5964,5508,130,6302,5876,129,-338,-368,1,1,3,4,3,3
ESPORTSTMNT03_2568861,complete,LCK,2022,0,2022/2/23 9:45,1,12.03,9,Red,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Jinx,1805,0,4,3,3,11,22,0,0,0,0,0,0,0,0,0.3657,1.097,0,0,12285,408.3657,0.289399,410.5263,205.795,12,0.3989,12,0.3989,3,35,1.1634,13132,9174,304.9529,0.316678,12825,309,297,12,10.2715,4450,3913,82,4394,3296,84,56,617,-2,3,3,0,1,2,3,6302,5876,129,5964,5508,130,338,368,-1,3,3,0,1,3
ESPORTSTMNT03_2568906,complete,LCK,2022,0,2022/2/23 11:41,2,12.03,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Ezreal,2776,0,5,1,3,12,12,1,0,0,0,0,0,0,0,0.2594,0.5187,0,1,42303,914.33,0.480427,320.0793,316.3184,19,0.4107,16,0.3458,4,61,1.3184,21512,15573,336.5922,0.311596,22933,454,422,32,9.8127,4346,3709,86,3664,2982,78,682,727,8,0,1,0,0,0,0,6059,5717,136,5941,5695,148,118,22,-12,0,1,0,0,0
ESPORTSTMNT03_2568906,complete,LCK,2022,0,2022/2/23 11:41,2,12.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Jinx,2776,1,3,2,5,12,12,1,0,0,0,0,0,0,0,0.2594,0.5187,1,0,21467,463.9841,0.263402,376.3833,276.5058,14,0.3026,16,0.3458,5,68,1.4697,21137,15198,328.487,0.289894,17625,489,425,64,10.5692,3664,2982,78,4346,3709,86,-682,-727,-8,0,0,0,0,1,0,5941,5695,148,6059,5717,136,-118,-22,12,0,0,0,0,1
ESPORTSTMNT03_2569332,complete,LCK,2022,0,2022/2/24 6:44,1,12.03,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Caitlyn,1856,0,3,2,0,3,11,0,0,0,0,1,1,0,0,0.097,0.4526,0,0,12528,405,0.222982,307.4353,180.194,14,0.4526,9,0.2909,6,35,1.1315,12629,8568,276.9828,0.283438,12650,287,273,14,9.278,4124,3344,88,2968,2995,73,1156,349,15,2,0,0,0,0,0,6221,5539,144,5003,4977,121,1218,562,23,2,0,0,1,0
ESPORTSTMNT03_2569332,complete,LCK,2022,0,2022/2/24 6:44,1,12.03,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Jhin,1856,1,3,0,5,11,3,0,0,0,0,0,0,0,0,0.3556,0.4526,0,0,10000,323.2759,0.222534,410.7866,188.2759,16,0.5172,9,0.2909,7,41,1.3254,12916,8855,286.2608,0.210308,11650,279,257,22,9.0194,2968,2995,73,4124,3344,88,-1156,-349,-15,0,0,0,2,0,0,5003,4977,121,6221,5539,144,-1218,-562,-23,1,0,0,2,0
ESPORTSTMNT03_2569376,complete,LCK,2022,0,2022/2/24 8:38,2,12.03,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Kai'Sa,2032,1,4,2,5,14,10,0,0,0,0,0,0,0,0,0.4134,0.7087,1,0,15245,450.1476,0.220198,291.8504,263.3268,34,1.0039,12,0.3543,5,71,2.0965,13728,9308,274.8425,0.223171,12275,279,246,33,8.2382,3225,3422,77,4063,3755,99,-838,-333,-22,0,1,1,1,1,0,5088,5391,124,6495,5691,142,-1407,-300,-18,1,1,1,2,1
ESPORTSTMNT03_2569376,complete,LCK,2022,0,2022/2/24 8:38,2,12.03,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Jhin,2032,0,4,2,3,10,14,0,0,0,0,0,0,0,0,0.2953,0.7087,0,1,13926,411.2008,0.260017,471.7323,220.0394,14,0.4134,16,0.4724,5,41,1.2106,13059,8639,255.0886,0.265489,12700,286,271,15,8.4449,4063,3755,99,3225,3422,77,838,333,22,1,1,0,0,1,1,6495,5691,142,5088,5391,124,1407,300,18,2,1,0,1,1
ESPORTSTMNT03_2569382,complete,LCK,2022,0,2022/2/24 9:35,3,12.03,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Jinx,1727,1,7,1,6,13,8,1,1,1,0,0,0,0,1,0.4517,0.6948,2,0,25746,894.476,0.482343,270.3648,127.9907,15,0.5211,10,0.3474,6,36,1.2507,15749,11949,415.1361,0.319504,12300,331,296,35,11.4997,3410,3530,92,3507,3587,88,-97,-57,4,0,1,1,0,1,0,5776,5956,149,5183,5861,142,593,95,7,0,1,1,0,1
ESPORTSTMNT03_2569382,complete,LCK,2022,0,2022/2/24 9:35,3,12.03,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Jhin,1727,0,3,1,2,7,13,1,1,0,0,1,0,1,0,0.2432,0.6948,0,2,11826,410.8628,0.368675,386.2652,225.0261,12,0.4169,7,0.2432,5,23,0.7991,10869,7069,245.5935,0.289268,10525,256,248,8,8.894,3507,3587,88,3410,3530,92,97,57,-4,0,1,0,0,1,1,5183,5861,142,5776,5956,149,-593,-95,-7,0,1,0,0,1
